src,image_id,trail_length,snr,stack,pmax,pmean,n_over50
synth,34,22.71082689492725,2.6568617007243933,False,0.001407623291015625,0.0002583746099844575,0.0
synth,34,19.947644702997884,3.5270678238278084,False,0.99951171875,0.8181926608085632,512.0
synth,34,37.6319766694705,6.708545090620069,True,1.0,0.8346323370933533,525.0
synth,34,54.12991255209655,2.5155510788970674,False,0.95703125,0.09445127844810486,58.0
synth,34,57.59630325913907,3.8911347239648095,True,0.998046875,0.8311365246772766,548.0
synth,34,53.50305183381047,2.5684351085216743,False,0.9990234375,0.6954726576805115,453.0
synth,34,11.646969608928622,8.332367239834403,True,0.99951171875,0.772942304611206,486.0
synth,34,40.81632452282636,6.638895671616433,True,1.0,0.8305997252464294,520.0
synth,34,58.76729773629632,7.632060623742667,True,0.99951171875,0.8266049027442932,517.0
synth,34,30.844847504493572,2.6726241340286268,False,0.0008196830749511719,0.00011615190305747092,0.0
synth,34,39.87648373599574,6.834014267773797,True,1.0,0.8390783071517944,526.0
synth,34,15.622002515165637,2.2977612504387666,False,0.580078125,0.13247348368167877,12.0
synth,35,57.517969814267474,2.034863704030297,False,0.0233154296875,0.00039098167326301336,0.0
synth,35,41.442648762896205,2.6820612726334128,False,0.99658203125,0.7985596656799316,512.0
synth,35,57.642694149681134,2.372949880697384,False,0.003795623779296875,0.0003387321485206485,0.0
synth,35,12.385907149171569,5.860401211140897,False,0.2435302734375,0.08286827057600021,0.0
synth,35,15.243556886687587,6.70916213029654,True,1.0,0.8504486083984375,531.0
synth,35,15.778736806827707,4.00657696180786,False,0.9990234375,0.7270865440368652,461.0
synth,35,33.30912728534952,3.189679914236926,False,0.71044921875,0.07851455360651016,19.0
synth,35,9.173253083575831,8.102775826980272,True,0.998046875,0.690224826335907,468.0
synth,35,36.10537301124708,4.416196970439992,False,0.7216796875,0.10573671013116837,42.0
synth,35,15.114622311897996,7.233212929462283,True,0.99951171875,0.8120447993278503,514.0
synth,35,51.22299094859334,7.769187616272248,True,0.9990234375,0.8111397624015808,521.0
synth,35,22.407514523135703,6.785949329164298,True,0.99951171875,0.8378979563713074,527.0
synth,35,58.77869185906951,6.047481955180082,True,1.0,0.8489904403686523,530.0
synth,35,55.91159687710067,4.448928822379133,False,0.99951171875,0.835332989692688,524.0
synth,35,57.54475706975903,5.997045508988246,True,1.0,0.8466416001319885,529.0
synth,35,16.270235099391343,5.256521466061655,False,0.8837890625,0.42023569345474243,326.0
synth,35,48.90536318121544,4.704976685825904,False,0.99462890625,0.722630500793457,506.0
synth,35,8.699330279387304,7.958990494661908,True,0.9970703125,0.6624033451080322,437.0
synth,35,19.525584249985027,6.490167703480205,True,1.0,0.8432843685150146,532.0
synth,35,10.888578895368765,6.2890441408409465,True,0.9970703125,0.718421459197998,469.0
synth,22,11.139308170219149,6.1427553495336005,False,0.99951171875,0.7623425722122192,485.0
synth,22,30.66698655092724,6.199850757550725,False,1.0,0.8448706865310669,530.0
synth,22,59.37392794745043,4.3688813627552605,False,1.0,0.8406292200088501,528.0
synth,22,10.32821771602897,3.712120643651645,False,0.98046875,0.7086200714111328,504.0
synth,22,27.42703535154932,7.1163334569544885,True,1.0,0.8278796672821045,515.0
synth,22,15.23088062847793,3.667688092103339,False,0.99853515625,0.8002136945724487,507.0
synth,22,11.186868444938384,5.171903225290999,False,1.0,0.8187137246131897,515.0
synth,22,48.85160087961426,3.622358315309065,False,0.99951171875,0.8272220492362976,522.0
synth,22,59.14895162968364,5.999773094860247,True,1.0,0.8168261647224426,512.0
synth,22,14.03510833157361,2.816462355781208,False,0.9990234375,0.7965986728668213,504.0
synth,22,13.991715639433703,3.522047410271373,False,0.9736328125,0.6425120830535889,487.0
synth,22,6.0616351917006295,6.572331434928574,False,0.0007023811340332031,6.704502447973937e-05,0.0
synth,22,39.50585325646157,4.3296777801308455,False,1.0,0.8482707142829895,535.0
synth,22,36.06533564434309,5.528633390401142,False,1.0,0.827483594417572,517.0
synth,22,31.36094738175067,2.546549543938615,False,0.8984375,0.25938335061073303,157.0
synth,22,21.38688313111789,3.040606007961161,False,0.99951171875,0.8043215870857239,507.0
synth,22,51.30009231020868,2.0069348061597574,False,0.99169921875,0.49160125851631165,325.0
synth,22,37.96515704617835,5.57607384511307,False,1.0,0.8198881149291992,511.0
synth,22,20.13210850961484,3.817464997376933,False,0.99462890625,0.7104296088218689,464.0
synth,25,50.64168925337907,6.327820160579785,True,1.0,0.8461076021194458,527.0
synth,25,18.947813757969016,7.640262096259319,True,1.0,0.8467578291893005,533.0
synth,25,16.17576982100804,4.265014514536982,True,0.99951171875,0.8234046697616577,519.0
synth,25,44.78709927837316,4.945068480690839,False,0.99951171875,0.7666050791740417,493.0
synth,25,59.54101093565075,4.453038536162985,True,0.99951171875,0.8181353807449341,513.0
synth,25,40.79178054125194,2.3375519463324146,False,0.9970703125,0.3736546039581299,234.0
synth,25,12.499031159537342,2.9408376258446145,False,0.99755859375,0.7804057598114014,507.0
synth,25,8.809385212242702,5.218244203295879,True,0.99853515625,0.8054205775260925,521.0
synth,25,47.501269688523685,7.252815532749026,True,1.0,0.835959792137146,525.0
synth,25,55.24077686581799,6.610582713094254,True,0.99951171875,0.8236066699028015,515.0
synth,25,19.65789183438595,2.978921629535143,False,0.7138671875,0.07045778632164001,25.0
synth,25,59.954113124404415,8.297939392772738,True,0.99951171875,0.8326471447944641,524.0
synth,25,47.60721789729013,5.5004659146864014,True,1.0,0.8429931402206421,528.0
synth,25,35.027775883977114,7.983835884140033,True,0.99951171875,0.8424251079559326,532.0
synth,25,36.24207579290169,5.462208896736594,True,0.994140625,0.781364381313324,518.0
synth,25,39.236830638262006,2.847692917925144,False,1.0,0.8502520322799683,533.0
synth,25,23.048595446441084,2.927326220460279,False,0.54345703125,0.17891645431518555,4.0
synth,25,22.23668428274365,5.762274684604697,True,0.99951171875,0.8476744890213013,532.0
synth,25,38.51177474938254,4.858651252730316,False,0.9990234375,0.8419406414031982,528.0
synth,25,53.798893817683606,7.224159159049681,True,0.99951171875,0.8412355184555054,528.0
synth,12,37.57832474920221,5.844807666930185,False,0.77880859375,0.07875297963619232,2.0
synth,12,8.629410393042624,7.584431649471812,False,0.332275390625,0.022114286199212074,0.0
synth,12,59.13111766200767,2.7614449822170086,False,0.99755859375,0.8330029249191284,535.0
synth,12,34.54733609919133,8.074690219694062,True,0.99951171875,0.8338480591773987,522.0
synth,12,37.30629888315872,4.87978022516624,False,0.99951171875,0.8275278210639954,520.0
synth,12,48.71378651331467,3.550153214528274,False,0.9990234375,0.8364773392677307,530.0
synth,12,17.935730822105697,3.173099393663082,False,0.9990234375,0.8176292777061462,518.0
synth,12,50.39423982347115,5.584965106887688,False,1.0,0.8332894444465637,522.0
synth,12,16.24689664345512,7.23769390755145,True,0.99951171875,0.8396826386451721,527.0
synth,12,18.213259998586043,6.359933544373322,True,0.99951171875,0.8298673629760742,521.0
synth,12,48.80215519585883,2.527053816936818,False,0.0882568359375,0.004795109387487173,0.0
synth,12,34.08119378707673,6.31314407163387,True,1.0,0.8266602754592896,519.0
synth,12,50.65055173332101,2.591080396041976,False,0.99658203125,0.7201576232910156,469.0
synth,12,11.785858921139344,7.6581848374877,True,1.0,0.7916231155395508,497.0
synth,12,13.233065729138794,2.282090368004385,False,0.98388671875,0.6032929420471191,429.0
synth,12,13.646839119959632,6.854173735617396,True,0.9990234375,0.7861026525497437,512.0
synth,12,14.692827791681784,3.943492605143068,False,0.98974609375,0.6824674010276794,460.0
synth,12,41.46535675654518,6.766551513783124,True,1.0,0.8354411125183105,522.0
synth,12,51.63839324411295,7.769644127674104,True,1.0,0.8278810381889343,518.0
synth,12,44.62967497155263,5.295520608441173,False,1.0,0.8325013518333435,521.0
synth,13,57.12059775616484,3.484477626797573,False,0.9326171875,0.34749311208724976,246.0
synth,13,50.22427351050391,8.566198758838548,True,0.9990234375,0.8302552700042725,531.0
synth,13,20.57130391602964,5.179759671152027,False,0.99560546875,0.7880849838256836,521.0
synth,13,44.7664351028685,6.352949123189966,True,0.99951171875,0.8262500166893005,522.0
synth,13,27.74579364093091,3.5738265986768085,False,0.006420135498046875,0.0006314039928838611,0.0
synth,13,49.01301395574944,2.725407707798419,False,0.9873046875,0.41501161456108093,281.0
synth,13,38.62650369685526,6.758611333190858,False,1.0,0.8718386888504028,547.0
synth,13,51.57596402577884,2.501889569369081,False,0.2054443359375,0.04135969653725624,0.0
