ObjID,image_id,visit,detector,trail_length,lsst_psf_snr,x,y,nn_detected,stack_detected
K25F20L,252,2025050300778,165,9.161232708584228,2.8066451743003125,2104.7330781209403,645.3986777453504,False,False
K25F20L,273,2025050300787,166,7.262065450776974,3.2261036213220486,2518.3351308409683,2234.150090419388,True,True
K25F20L,262,2025050300789,181,7.268718392969337,4.152116342698776,1383.18100354528,2882.3258045438342,False,True
K25F20L,260,2025050300790,166,7.2655090740474115,2.706361853354577,3732.2416323192447,1299.804235610813,False,True
K25F20L,263,2025050300797,169,7.279328293390018,2.477464879890784,2691.4850733837093,117.17979878664812,False,True
K25F20L,277,2025050300799,187,7.292731852907838,4.2308861165651415,1566.140739174698,1352.2325154240662,False,False
K25F20L,267,2025050300819,181,7.326526014116749,3.5447813038410496,3141.0201392700665,1499.2643151729053,False,True
K25F20L,278,2025050300820,167,7.324752219536501,4.14783373211402,1563.9217485558622,2106.8591666848106,False,True
K25F20L,281,2025050300827,170,7.342413305708025,4.8987128414632775,870.0237268085021,1008.7910847591062,False,True
K25F20L,280,2025050300825,170,7.33794200204913,3.240424468582157,429.2115844667916,1336.6223186063612,True,True
K25F20L,271,2025050300795,169,7.276691812226811,7.526404143756323,2244.847232789845,380.77921872176864,False,True
K25F20L,293,2025050400584,126,6.583712271356187,4.621302734522425,1766.2596935660374,277.5840374020073,False,True
K25F20L,275,2025050300817,167,7.319274805791929,5.998575372931359,405.9091219666875,3186.614987458324,False,True
K25F20L,301,2025050400594,126,6.582095804985386,3.134564895361492,1408.6819192360126,3430.381845447657,False,True
K25F20L,282,2025050300824,184,7.341439515618402,5.655988506192705,2510.465433193035,2907.64873949192,False,True
K25F20L,311,2025050400602,126,6.582523264694413,7.62363304262598,1248.6508128237172,1817.246107911452,False,False
K25F20L,305,2025050400605,126,6.583083281963455,9.832728524546615,2362.9542669147604,2738.374323884213,False,False
K25F20L,291,2025050400600,166,6.592880201991045,4.113967194858302,595.9739825556104,2078.0276161006086,False,False
K25F20L,314,2025050400615,150,6.59047482872972,5.884403912061974,2761.855120468268,1892.011288988981,False,True
K25F20L,308,2025050400621,150,8.35086219058623,2.6664569252149395,3864.800285408519,1066.0662676444863,False,False
K25F20L,286,2025050400612,150,6.588310582231649,2.045089668440832,1163.2869814673488,822.8801104314073,False,True
K25F20L,296,2025050400608,80,6.5854828435152015,5.477141604130587,169.48077107636345,2339.896925581429,False,True
K25F20L,298,2025050400588,172,6.588891476583759,2.492305155073784,201.04679241552745,2799.780948844449,False,True
K25F20L,289,2025050400626,180,8.359801875199393,2.574741616820809,1671.1554606754014,2380.5871426007125,False,False
K25F20L,302,2025050400613,130,6.585295937262229,4.244544987365967,75.68715783581638,683.5628291826911,False,True
K25F20L,288,2025050400634,124,8.366290892602587,2.9946191725163214,3077.227575240893,3581.714856520981,False,False
K25F20L,316,2025050400636,177,8.375777484904885,2.0294895267291726,3345.4982834096136,984.0306087009244,False,True
K20M02Y,354,2025052500522,72,10.18521172307774,2.6161800299351707,3289.8271512400347,1363.7752618924335,False,False
K20M02Y,338,2025052500550,29,12.911876385326396,2.848353185850052,1731.9821051149906,3461.293387291044,False,False
K20M02Y,369,2025052500575,5,10.218701482366166,2.0509151800046244,1541.2292395287843,3344.141238719328,False,False
K11UJ2Y,384,2025052500583,124,26.302002640555664,2.2371597746880907,406.55916259908975,2412.845889912698,False,False
K20M02Y,399,2025052500601,10,10.248966284706547,2.3900722396007485,2149.6176116935167,1522.8858552536672,False,False
K20P02Y,425,2025052800099,186,8.542142173951127,3.5069127078952915,3596.219571320017,2830.328310087512,False,False
K20P02Y,428,2025052800100,186,8.542693771786576,2.7349870703664383,669.8781079895238,3272.635108789278,False,False
K20P02Y,466,2025052800112,169,8.546620537339368,3.5413317611316355,812.4762498499657,3954.294640313256,False,False
K25H12F,452,2025052800122,26,11.590139799708329,8.805763913885468,2695.0114141271456,2525.7274627497973,True,True
K25H12F,468,2025052800134,67,11.579393644749176,9.423403919362176,617.2270086330702,3907.843863926485,True,True
K25H12F,453,2025052800123,56,11.584223232813097,7.732759861359549,1138.7988155174953,668.3545277005497,True,True
K25H12F,461,2025052800120,25,11.586282651822662,7.061237077461534,294.3425788957859,3027.944415553384,True,True
K25H12F,448,2025052800124,56,11.58266043428217,7.633912695788475,1739.9326466488735,2075.7234518069668,True,True
K25H12F,471,2025052800139,109,11.573265775165044,9.872616914380623,1567.91924819803,2763.507730966314,True,True
K25H12F,449,2025052800118,22,11.591953085185995,7.497941191412093,803.0326096628537,3044.8629967622733,True,True
K25H12F,464,2025052800135,109,11.578059394118153,7.716175283740213,3587.8982759981045,361.12123204429406,True,True
K25H12F,465,2025052800129,56,11.58178997107082,8.117862725194183,3738.261395411171,3092.96537556577,True,True
K25H12F,456,2025052800125,59,11.579523038188034,7.413628494917746,4019.6730448322746,522.7846673134753,True,True
K25H12F,477,2025052800140,112,11.570774436648504,9.532996812280649,2456.744044883741,3632.53056286181,True,True
K25H12F,467,2025052800136,109,11.574920451446811,8.355412344953928,1145.4950350015274,554.8147166191965,True,True
K25H12F,472,2025052800138,112,11.572638659021832,8.847708223659952,2308.1052458251143,518.677078889249,True,True
K25H12F,460,2025052800126,66,11.580671170376226,7.806573441269248,1234.122887764452,1203.4732194574735,True,True
K25H12F,459,2025052800127,63,11.585925048280757,6.852402459528737,166.29092703440404,876.0832939270636,True,True
K25H12F,450,2025052800130,66,11.579346393720092,8.519601845775135,948.6821128939916,872.9084293068681,True,True
