L_fit,th_fit,flux_fit,rChiSq,ok,image_id,x,y,adcnn_len,adcnn_beta,adcnn_flux,score_rf,tp,truth_len,dlen,dang,flux_ratio,flux_snr
-19.188605999187963,23.92147524792023,7777.510619426197,1.1947672095451944,True,0,3233.847097301717,2097.830744071954,51.79781,24.502785,2304.183,0.5561322507450129,False,,70.98641599918795,0.5813097520797612,3.375387553604118,7777.510619426197
1.9900745475355128e-07,39.367429777650116,18071.157450759383,0.973557162172639,True,0,1047.4636942675158,2072.416560509554,42.371284,24.190712,10799.959,0.6963723648298089,False,,42.37128380099255,15.176717777650115,1.6732616717118447,18071.157450759383
11.715988092096442,27.760904213492616,7922.426019632638,1.1270252377901069,True,0,3548.127880184332,2068.759216589862,43.801624,24.505505,4559.315,0.6873358496094101,False,,32.08563590790355,3.255399213492616,1.7376351534457781,2314.5615358499676
22.853843645209583,16.196094647249474,9926.359926406654,1.175648091148304,True,0,597.2731958762887,2125.035051546392,51.066048,24.73526,5257.611,0.7101697765649825,False,,28.21220435479042,8.53916535275053,1.8879981661645668,2076.396999374908
34.81294498982463,15.996886410890866,1601.593298241697,0.33769887710329194,True,0,2726.0349848529268,2270.3154500146584,140.42444,31.560328,0.0,0.6915918775398725,False,,105.61149501017537,15.563441589109118,,271.44500909751946
28.198675087084673,34.28292366709964,6342.512626957696,1.188341404177234,True,0,2091.2921933085504,2198.136802973978,62.526222,24.796215,4119.9766,0.6617559425132811,False,,34.327546912915324,9.486708667099638,1.5394535558667242,1194.3922830527767
34.19585979165076,47.03714685942114,13034.6327096577,0.8521344865444901,True,0,1955.164395229983,2247.7069846678023,59.317024,24.976343,5687.58,0.7115274191414279,False,,25.121164208349242,22.060803859421142,2.2917713174421634,2229.0100892234327
72.58460946903594,24.403492173960323,13666.782545665137,1.1190780517313423,True,0,520.6010768477729,2298.1639745472344,94.97291,25.651102,10322.9,0.9325097408194812,True,59.33813761520298,22.38830053096406,1.2476098260396782,1.3239286000702455,1604.146441010256
-34.495216131015,87.17276274572194,10285.970486967039,1.1313311276212819,True,0,1420.669976635514,2364.941588785047,81.11147,24.797703,4986.5376,0.9839437428344444,True,45.973792807718574,115.606686131015,62.37505974572194,2.0627480051422933,10285.970486967039
15.395678342978961,178.52953539265522,4876.986742011095,1.1762184781520033,True,0,3691.142857142857,2312.5557011795545,40.355003,25.080206,2407.0583,0.5273098843782412,False,,24.959324657021043,26.550670607344784,2.0261190773863245,1242.9457122219185
19.599105225818114,25.71327675625394,9782.165982868572,1.1445653986508078,True,0,4036.2478260869566,2330.6076086956523,43.34511,24.458225,4153.3853,0.8356837656020056,False,,23.746004774181884,1.2550517562539412,2.3552271884981564,2209.6165052622973
30.03348602239038,35.867245483896895,7255.004011573308,1.1455250462739663,True,0,1318.416918429003,2422.4068479355487,51.644115,24.484686,4096.898,0.5348808883550359,False,,21.61062897760962,11.382559483896895,1.7708529750004292,1323.8378223172895
39.31015520359815,28.04154912895274,8148.820194847968,1.0267810754259634,True,0,864.4976580796252,2472.2060889929744,41.947113,24.286045,3218.5354,0.641389881739401,False,,2.636957796401852,3.75550412895274,2.5318410960612607,1299.6977164147083
68.896164,25.038828,8376.527,1.1474257079834094,True,0,3948.414492753623,2440.8195652173918,68.896164,25.038828,8376.527,0.9159308065985864,True,39.59602708376636,0.0,0.0,1.0,1009.1749730338769
16.6371888361168,0.222290722803524,7408.191587000432,1.1420649290139593,True,0,1133.8866714183891,2455.9251603706343,57.68857,24.24753,3089.6147,0.5838566102929466,False,,41.0513811638832,24.025239277196476,2.3977719898213947,1816.2358020501154
5.984554533866309,87.38423833067257,6860.729428806145,0.8392112657232211,True,0,2736.5730452674898,2467.837448559671,49.517326,23.944126,3337.2454,0.7348811049770918,False,,43.53277146613369,63.44011233067258,2.0558060934943967,2804.4931120008278
57.06665216361199,22.418154812660582,7383.843644770944,1.1478767540069343,True,0,3358.856341976174,2511.112824106517,65.119896,24.304611,3768.8062,0.6189579417944964,False,,8.053243836388006,1.8864561873394337,1.959199612007363,977.4426701155342
50.96310686028667,19.266161138945836,9421.862776850234,1.1637132759328694,True,0,3234.101809954751,2516.881221719457,46.100166,24.574047,3114.2324,0.6455495035627459,False,,4.86294086028667,5.30788586105416,3.0254205745371587,1319.8021355141532
278.50810289825165,92.20531570427725,177109.20398460655,1.001490248374821,True,0,9.23748862602366,2538.567788898999,63.003723,23.569668,7819.785,0.8276787594379283,False,,215.50437989825164,68.63564770427726,22.64885850245327,10612.610216546336
26.217471895132988,0.8575613361300927,8842.211640092304,1.1230017579362976,True,0,1673.4501397949673,2528.537744641193,50.352173,24.647778,3684.6338,0.5526981574189499,False,,24.134701104867013,23.7902166638699,2.3997531695259116,1726.8932822204024
