#MJD,RA,Dec,observerX,observerY,observerZ,stringID,mag,band,obscode,origindex
60876.0340628,283.8352228,-24.8833382,69560868.413,-135167255.385,6261.028,704,21.500,g,I11,706
60876.0728414,283.9347570,-24.8708648,69649242.843,-135122448.273,6468.755,709,25.890,r,I11,711
60876.0363575,279.2587865,-22.0187737,69566094.757,-135164613.109,6276.607,705,20.241,g,I11,707
60876.0751557,279.3801369,-21.9774465,69654519.991,-135119763.396,6477.287,710,20.289,r,I11,712
60876.0857493,293.7460637,-28.7516722,69678677.520,-135107458.064,6510.582,714,24.094,u,I11,716
60876.0957433,293.7358458,-28.7747985,69701470.758,-135095824.927,6533.225,718,23.845,u,I11,720
60876.0940984,296.3202026,-19.3967653,69697719.184,-135097741.202,6530.088,717,22.936,u,I11,719
60876.0979521,296.3301047,-19.3862600,69706508.500,-135093250.706,6537.071,719,22.482,u,I11,721
60876.1030665,242.1821088,-19.0934874,69718173.499,-135087285.674,6544.356,720,24.541,g,I11,722
60876.1302904,242.2114382,-19.1048806,69780262.713,-135055428.882,6544.884,731,21.500,g,I11,733
60876.1030665,244.8301551,-19.4488220,69718173.499,-135087285.674,6544.356,721,22.847,g,I11,723
60876.1302904,244.8310290,-19.4817066,69780262.713,-135055428.882,6544.884,732,22.423,g,I11,734
60876.1589633,242.2424115,-19.1168127,69845628.294,-135021685.593,6476.039,739,21.500,u,I11,741
60876.1589633,244.8321016,-19.5162384,69845628.294,-135021685.593,6476.039,740,26.802,u,I11,742
60876.1131052,301.2376164,-23.1366620,69741069.883,-135075559.234,6552.057,722,24.320,u,I11,724
60876.1136441,301.2371260,-23.1362721,69742299.009,-135074929.043,6552.223,723,24.324,u,I11,725
60876.1152660,304.8935049,-13.6406123,69745998.124,-135073032.023,6552.569,725,24.710,u,I11,727
60876.1234907,304.9037093,-13.6352809,69764756.028,-135063402.353,6550.796,728,21.949,g,I11,730
60876.1274926,248.8236842,-18.5663026,69773882.612,-135058710.928,6547.803,730,26.239,g,I11,732
60876.1561802,248.8370357,-18.5953759,69839285.881,-135024969.300,6485.800,738,27.435,u,I11,740
60876.1452585,253.5207923,-25.1765517,69814391.264,-135037838.058,6517.747,734,21.500,g,I11,736
60876.1740511,253.4282017,-25.1398951,69880001.783,-135003852.374,6411.848,741,26.056,u,I11,743
60876.1458544,257.5909080,-23.1345486,69815749.749,-135037136.638,6516.267,735,21.915,g,I11,737
60876.1746150,257.6024107,-23.1636632,69881286.116,-135003184.840,6409.084,742,25.006,u,I11,744
60876.1464285,253.6944814,-22.7421648,69817058.355,-135036460.884,6514.812,737,17.267,g,I11,739
60876.1751966,253.7435485,-22.7631767,69882610.621,-135002496.335,6406.207,744,21.463,u,I11,746
60876.2063306,333.0726288,-15.8964397,69953464.247,-134965527.837,6212.984,746,22.230,g,I11,748
60876.2067725,333.0733855,-15.8970699,69954469.068,-134965001.614,6209.706,747,22.248,g,I11,749
60876.2076857,334.7419978,-9.7054541,69956545.506,-134963914.014,6202.886,748,21.500,g,I11,750
60876.2475126,334.7766119,-9.6517967,70046980.488,-134916320.299,5849.091,764,26.258,u,I11,766
60876.2382374,344.1552423,-6.6727689,70025942.223,-134927431.345,5940.822,756,30.409,u,I11,758
60876.2387972,344.1546425,-6.6715303,70027212.360,-134926761.208,5935.437,757,25.607,u,I11,759
60876.2387972,346.5178505,-8.1626177,70027212.360,-134926761.208,5935.437,758,27.158,u,I11,760
60876.2593251,346.5381326,-8.1547186,70073751.815,-134902147.695,5724.864,766,23.941,g,I11,768
60876.2463867,332.1370129,-5.3782095,70044427.561,-134917669.839,5860.507,763,26.050,u,I11,765
60876.2480543,332.1388803,-5.3788147,70048208.942,-134915670.784,5843.571,765,26.214,u,I11,767
60876.2750818,359.9098984,2.2563841,70109420.950,-134883207.043,5547.360,770,28.436,u,I11,772
60876.2756174,359.9104347,2.2564974,70110632.503,-134882562.561,5541.107,771,25.887,u,I11,773
60876.2933601,310.9786651,-19.7433735,70150735.254,-134861188.990,5326.671,778,21.481,g,I11,780
60876.2942592,310.9781405,-19.7442196,70152765.629,-134860104.777,5315.453,781,21.531,g,I11,783
60876.3495280,310.9459939,-19.7961761,70277229.477,-134793288.126,4579.921,793,20.815,g,I11,795
60876.3499807,310.9457315,-19.7966015,70278246.209,-134792739.664,4573.646,794,20.816,g,I11,796
60876.3730012,310.9324274,-19.8182123,70329874.479,-134764840.669,4253.160,804,20.823,r,I11,806
60876.3734410,310.9321737,-19.8186252,70330859.723,-134764307.378,4247.030,806,20.820,r,I11,808
60876.2938227,309.5887341,-20.3257930,70151779.984,-134860631.133,5320.903,780,21.589,g,I11,782
60876.2942592,309.5892246,-20.3251594,70152765.629,-134860104.777,5315.453,782,21.867,g,I11,784
60876.2938227,307.7335735,-18.8211324,70151779.984,-134860631.133,5320.903,779,21.712,g,I11,781
60876.3540615,307.8735426,-18.9299919,70287407.405,-134787796.043,4517.016,796,21.855,g,I11,798
60876.3540615,309.6571989,-20.2378771,70287407.405,-134787796.043,4517.016,795,20.877,g,I11,797
60876.3730012,309.6791009,-20.2101012,70329874.479,-134764840.669,4253.160,805,20.646,r,I11,807
60876.3775584,309.6844036,-20.2034102,70340080.120,-134759315.073,4189.689,807,20.568,r,I11,809
60876.3037756,57.5969316,-49.7176829,70174245.531,-134848622.608,5194.861,784,21.500,g,I11,786
60876.3042120,57.5966967,-49.7182455,70175230.065,-134848095.803,5189.254,786,27.424,g,I11,788
60876.3037756,59.1314121,-49.5719559,70174245.531,-134848622.608,5194.861,783,21.500,g,I11,785
60876.3042120,59.1327658,-49.5714424,70175230.065,-134848095.803,5189.254,785,21.500,g,I11,787
60876.3121155,57.5924125,-49.7284428,70193053.580,-134838551.083,5086.626,788,21.500,i,I11,790
60876.3121155,59.1572909,-49.5621291,70193053.580,-134838551.083,5086.626,787,21.500,i,I11,789
60876.3125522,57.5921748,-49.7290053,70194037.993,-134838023.497,5080.899,790,24.112,i,I11,792
60876.3125522,59.1586429,-49.5616151,70194037.993,-134838023.497,5080.899,789,23.529,i,I11,791
60876.3129887,57.5919364,-49.7295691,70195021.765,-134837496.210,5075.169,792,24.869,i,I11,794
60876.3129887,59.1599979,-49.5610999,70195021.765,-134837496.210,5075.169,791,21.500,i,I11,793
60876.3775584,307.9289284,-18.9722641,70340080.120,-134759315.073,4189.689,808,20.822,r,I11,810
60876.3608995,301.0126017,-22.9557162,70302749.682,-134779510.081,4421.865,798,20.110,g,I11,800
60876.3843047,300.9917049,-22.9384807,70355178.892,-134751134.294,4095.954,810,19.631,r,I11,812
60876.3622650,305.4071554,-27.1038268,70305811.942,-134777855.232,4402.839,799,20.615,g,I11,801
60876.3856655,305.4369964,-27.1159036,70358223.082,-134749484.074,4077.092,811,20.285,r,I11,813
60876.3668576,318.2572926,-24.8353091,70316108.509,-134772288.572,4338.812,800,19.925,g,I11,802
60876.3673028,318.2583395,-24.8352204,70317106.368,-134771748.905,4332.604,802,19.500,g,I11,804
60876.3902174,318.3124500,-24.8305096,70368403.065,-134743963.682,4014.139,812,19.056,r,I11,814
60876.3906528,318.3134838,-24.8304174,70369376.513,-134743435.648,4008.130,813,19.209,r,I11,815
60876.3673028,319.6814443,-27.4198836,70317106.368,-134771748.905,4332.604,801,29.365,g,I11,803
60876.3906528,319.7130970,-27.4288092,70369376.513,-134743435.648,4008.130,814,21.346,r,I11,816
60877.0209486,268.8210877,-20.7172982,71769087.913,-133996209.426,6072.050,821,19.028,g,I11,823
60877.0493194,268.8568172,-20.7010146,71833149.511,-133962444.194,6259.284,825,23.442,u,I11,827
60877.0315630,286.4973128,-24.5016737,71793046.982,-133983596.808,6149.241,822,21.500,g,I11,824
60877.0600962,286.5683021,-24.4915206,71857499.882,-133949572.360,6313.921,827,21.500,u,I11,829
60877.0845076,286.6285393,-24.4825937,71912679.329,-133920317.391,6402.225,832,31.042,u,I11,834
60877.0427097,267.5063662,-16.1992641,71818218.749,-133970326.053,6221.183,823,17.802,g,I11,825
60877.0715021,267.5259817,-16.2278480,71883278.640,-133935920.558,6361.394,829,21.586,u,I11,831
60877.0721021,267.5263891,-16.2284421,71884634.953,-133935201.548,6363.592,830,21.611,u,I11,832
60877.1068088,322.3846431,-17.0555417,71963101.569,-133893469.309,6438.517,837,21.888,r,I11,839
60877.1403471,322.4172752,-17.0757397,72038919.433,-133852869.816,6411.797,845,21.179,i,I11,847
60877.1086102,328.0304123,-14.0988487,71967174.599,-133891295.431,6439.568,838,22.397,r,I11,840
60877.1421972,328.0912648,-14.0826809,72043100.648,-133850622.362,6407.487,846,22.088,i,I11,848
60877.1467669,328.0995102,-14.0804699,72053426.958,-133845067.934,6395.583,852,21.732,i,I11,854
60877.1099660,331.0679312,-23.1580571,71970240.092,-133889658.779,6440.173,839,22.532,r,I11,841
60877.1435794,331.1123839,-23.1997772,72046224.098,-133848942.876,6404.075,847,21.170,i,I11,849
60877.1117777,334.7722737,-17.1999294,71974336.159,-133887471.207,6440.731,840,24.382,r,I11,842
60877.1122254,334.7731108,-17.2006031,71975348.370,-133886930.494,6440.825,841,24.668,r,I11,843
60877.1454301,334.8349703,-17.2506374,72050406.394,-133846693.246,6399.250,849,22.152,i,I11,851
60877.1458752,334.8357952,-17.2513076,72051411.996,-133846152.203,6398.047,851,22.031,i,I11,853
60877.1122254,334.8771186,-14.9591518,71975348.370,-133886930.494,6440.825,842,22.305,r,I11,844
60877.1458752,334.9340937,-14.9013886,72051411.996,-133846152.203,6398.047,850,19.685,i,I11,852
60877.1342244,306.2879437,-12.9451839,72025081.211,-133860301.574,6423.957,844,21.747,r,I11,846
60877.1577362,306.3182351,-12.9289440,72078209.706,-133831714.548,6359.751,854,21.541,i,I11,856
60877.1832617,306.3509775,-12.9111887,72135839.916,-133800534.264,6237.615,857,27.172,u,I11,859
60877.2106541,335.0410772,-14.7895208,72197605.248,-133766913.474,6049.314,867,19.463,r,I11,869
60877.1978940,347.5340197,-7.7774677,72168845.121,-133782594.882,6144.103,860,21.500,r,I11,862
60877.2213787,347.5588991,-7.7677918,72221759.760,-133753707.698,5960.567,869,21.500,i,I11,871
60877.2041549,339.6238944,2.4744507,72182959.470,-133774904.812,6099.096,862,22.013,r,I11,864
60877.2289895,339.6560434,2.4542257,72238890.395,-133744322.384,5892.787,870,21.321,i,I11,872
60877.2294304,339.6566144,2.4538657,72239882.499,-133743778.345,5888.743,871,21.007,i,I11,873
60877.2046187,340.1280165,-1.4797238,72184004.832,-133774334.816,6095.646,863,24.017,r,I11,865
60877.2299028,340.1307216,-1.5214481,72240945.457,-133743195.392,5884.395,872,24.557,i,I11,874
60877.2092676,333.2856521,-5.7351099,72194481.294,-133768619.034,6060.192,865,22.033,r,I11,867
60877.2346516,333.3148500,-5.7448216,72251628.772,-133737332.923,5839.882,873,22.866,i,I11,875
60877.2097394,335.7018584,-8.3328536,72195544.330,-133768038.718,6056.506,866,25.858,r,I11,868
60877.2351385,335.7239503,-8.2978116,72252723.846,-133736731.646,5835.237,874,21.500,i,I11,876
60877.2360607,335.0822957,-14.7453547,72254798.000,-133735592.600,5826.397,875,21.002,i,I11,877
60877.2143327,341.8639164,-15.5250011,72205892.346,-133762386.402,6019.786,868,22.475,r,I11,870
60877.2397791,341.8144985,-15.5286684,72263159.711,-133730998.272,5790.209,876,22.545,i,I11,878
60877.2612409,356.7607392,1.8423108,72311372.938,-133704433.396,5565.296,879,24.931,r,I11,881
60877.2824603,356.8075215,1.8633495,72358954.159,-133678095.630,5318.983,882,21.500,r,I11,884
60877.2898821,356.8238659,1.8707120,72375574.400,-133668868.354,5228.012,887,21.500,i,I11,889
60877.3066509,356.8607684,1.8873535,72413082.419,-133647994.372,5014.745,892,25.986,i,I11,894
60877.2806717,9.4244986,2.0205952,72354947.098,-133680318.190,5340.558,880,21.500,r,I11,882
60877.3048395,9.4536782,2.0326923,72409033.864,-133650250.747,5038.247,890,21.500,i,I11,892
60877.2820086,0.9486782,2.4685522,72357942.355,-133678656.915,5324.445,881,25.812,r,I11,883
60877.3061914,0.9733123,2.4736540,72412055.557,-133648566.745,5020.716,891,25.862,i,I11,893
60877.2833759,0.9688995,6.2866715,72361005.206,-133676957.678,5307.885,883,21.500,r,I11,885
60877.3075731,1.0062356,6.2854265,72415143.429,-133646845.413,5002.740,894,24.754,i,I11,896
60877.2833759,358.7795459,6.6146529,72361005.206,-133676957.678,5307.885,884,23.963,r,I11,886
60877.3075731,358.7903122,6.6397099,72415143.429,-133646845.413,5002.740,893,22.663,i,I11,895
60877.2847652,357.6952364,7.5531076,72364117.016,-133675230.791,5290.977,886,23.462,r,I11,888
60877.3089629,357.6956961,7.5156373,72418248.906,-133645113.815,4984.599,895,21.721,i,I11,897
60878.1061146,307.6800538,-12.2445270,74177732.920,-132666866.283,6349.338,901,21.025,i,I11,903
60878.1065840,307.6806922,-12.2441882,74178784.695,-132666281.907,6349.566,902,21.147,i,I11,904
60878.1264181,307.7076019,-12.2298280,74223218.855,-132641543.627,6341.679,907,21.990,z,I11,909
60878.1268941,307.7082457,-12.2294826,74224284.882,-132640948.895,6341.069,908,22.480,z,I11,910
60878.1163146,323.4205747,-17.6511297,74200585.128,-132654157.130,6349.975,904,21.993,z,I11,906
60878.1172335,323.4214803,-17.6516908,74202643.908,-132653010.872,6349.588,905,21.947,z,I11,907
60878.1821334,9.2684784,-42.4943463,74347922.141,-132571557.267,6139.505,918,19.004,g,I11,920
60878.1841284,9.2715423,-42.4957991,74352382.193,-132569038.181,6127.530,919,18.430,i,I11,921
60878.1845639,9.2722122,-42.4961167,74353355.842,-132568488.103,6124.874,920,18.323,i,I11,922
60878.1850003,9.2728819,-42.4964343,74354331.456,-132567936.861,6122.197,921,18.338,i,I11,923
60878.1854368,9.2735532,-42.4967527,74355307.206,-132567385.488,6119.506,922,18.389,i,I11,924
60878.1873572,9.2765017,-42.4981511,74359599.891,-132564959.150,6107.487,923,22.541,u,I11,925
60878.1878864,9.2773139,-42.4985364,74360782.562,-132564290.489,6104.125,924,22.443,u,I11,926
60878.1884155,9.2781276,-42.4989224,74361965.233,-132563621.748,6100.741,925,22.522,u,I11,927
60878.1889446,9.2789396,-42.4993076,74363147.811,-132562952.980,6097.336,926,22.361,u,I11,928
60878.1976040,334.4904281,-6.1197758,74382496.639,-132551999.542,6038.560,928,25.344,u,I11,930
60878.2353900,334.5349580,-6.1349587,74466801.692,-132504023.969,5718.936,948,21.915,r,I11,950
60878.2567014,334.5599951,-6.1435104,74514244.996,-132476847.884,5498.197,960,21.959,i,I11,962
60878.1981538,332.5549244,-2.4856276,74383724.828,-132551303.537,6034.637,929,25.148,u,I11,931
60878.2372419,332.5528826,-2.5373011,74470927.787,-132501665.518,5700.823,949,22.911,r,I11,951
60878.2586271,332.5516364,-2.5656181,74518527.902,-132474388.411,5476.989,961,22.034,i,I11,963
60878.2014450,323.6236128,-6.0634807,74391075.923,-132547135.925,6010.680,930,24.409,u,I11,932
60878.2395412,323.6456778,-6.1565823,74476049.578,-132498736.592,5678.041,950,19.322,r,I11,952
60878.2609932,323.6578890,-6.2086675,74523789.194,-132471365.716,5450.662,962,20.546,i,I11,964
60878.2135939,336.8101156,-13.0114266,74418198.473,-132531732.325,5915.400,937,20.501,g,I11,939
60878.2445285,336.8595202,-12.9565957,74487156.065,-132492380.201,5627.527,952,19.415,r,I11,954
60878.2660222,336.8936154,-12.9183617,74534968.085,-132464938.235,5393.750,964,19.412,i,I11,966
60878.2172754,342.1610509,-2.2422341,74426413.216,-132527058.638,5884.457,939,21.783,g,I11,941
60878.2293435,342.1475517,-2.2151154,74453326.350,-132511719.666,5776.571,941,22.479,g,I11,943
60878.2172754,340.2927749,-3.1876557,74426413.216,-132527058.638,5884.457,938,25.069,g,I11,940
60878.2331237,340.2942293,-3.2150320,74461751.852,-132506909.115,5740.810,946,25.817,r,I11,948
60878.2543974,340.2960904,-3.2518012,74509119.918,-132479789.644,5523.310,956,21.500,i,I11,958
60878.2543974,342.1193688,-2.1588042,74509119.918,-132479789.644,5523.310,957,21.260,i,I11,959
60878.2553045,340.2961679,-3.2533711,74511137.922,-132478631.497,5513.457,958,21.500,i,I11,960
60878.2200127,336.6687824,-6.9177450,74432519.642,-132523581.950,5860.845,940,21.500,g,I11,942
60878.2344766,336.6813233,-6.8973427,74464766.493,-132505186.921,5727.791,947,27.164,r,I11,949
60878.2557498,336.6996750,-6.8672987,74512128.500,-132478062.914,5508.603,959,21.500,i,I11,961
60878.2302494,341.5087186,-6.0345444,74455345.742,-132510567.060,5768.084,942,24.741,g,I11,944
60878.2326629,341.5111040,-6.0334796,74460724.966,-132507495.632,5745.218,944,21.500,r,I11,946
60878.2302494,344.6320177,-5.7702759,74455345.742,-132510567.060,5768.084,943,20.989,g,I11,945
60878.2326629,344.6305592,-5.7729098,74460724.966,-132507495.632,5745.218,945,19.952,r,I11,947
60878.2539325,341.5321064,-6.0240831,74508085.625,-132480383.145,5528.342,954,21.500,i,I11,956
60878.2539325,344.6176670,-5.7961262,74508085.625,-132480383.145,5528.342,955,19.914,i,I11,957
60878.2431033,330.1949924,-13.5080731,74483982.720,-132494197.057,5642.113,951,21.310,r,I11,953
60878.2645215,330.2350646,-13.4964496,74531632.542,-132466856.773,5410.868,963,21.441,i,I11,965
60878.2501508,348.7224724,-7.3220530,74499670.979,-132485209.451,5568.831,953,24.758,r,I11,955
60878.2717647,348.7468996,-7.3123546,74547726.713,-132457594.165,5327.235,965,21.500,i,I11,967
60878.2793282,3.6095763,-8.5842637,74564520.822,-132447913.893,5237.279,966,22.943,g,I11,968
60878.2797897,3.6102345,-8.5837552,74565545.236,-132447322.927,5231.707,967,21.578,g,I11,969
60878.2839145,2.2997832,4.3985172,74574698.680,-132442040.019,5181.508,970,21.500,g,I11,972
60878.2843773,2.3002095,4.3987063,74575725.439,-132441447.152,5175.832,971,27.739,g,I11,973
60878.2852853,1.4437341,8.5986779,74577739.657,-132440283.949,5164.670,973,25.037,g,I11,975
60878.2866433,1.4451924,8.5993422,74580752.201,-132438543.824,5147.911,975,21.500,g,I11,977
60878.3108321,65.1781490,-46.9425047,74634340.695,-132407512.737,4838.276,980,24.389,i,I11,982
60878.3112699,65.1794199,-46.9419001,74635309.275,-132406950.564,4832.502,981,24.023,i,I11,983
60878.3131969,65.1850103,-46.9392398,74639572.600,-132404475.555,4807.020,982,21.500,g,I11,984
60878.3136359,65.1862836,-46.9386337,74640543.684,-132403911.686,4801.201,983,25.031,g,I11,985
60878.3140725,65.1875510,-46.9380303,74641509.478,-132403350.845,4795.408,984,26.477,g,I11,986
60878.3231847,65.2139584,-46.9254441,74661655.871,-132391641.737,4673.457,985,21.500,i,I11,987
60878.3321228,17.6054181,8.5349968,74681398.527,-132380149.267,4552.126,992,18.017,r,I11,994
60878.3325637,17.6063501,8.5349161,74682371.766,-132379582.283,4546.105,993,15.872,r,I11,995
60878.3485512,323.6445445,-17.7899463,74717636.548,-132359010.598,4325.991,997,20.147,r,I11,999
60878.3797492,323.6748939,-17.8080920,74786275.786,-132318830.582,3893.035,1006,21.473,g,I11,1008
60878.3535756,305.4694211,-9.3918548,74728706.585,-132352542.346,4256.318,998,22.473,r,I11,1000
60878.3847927,305.4549819,-9.4654041,74797350.111,-132312332.546,3823.490,1007,21.305,g,I11,1009
60878.3678260,313.1037623,-22.6841100,74760070.929,-132334190.520,4058.296,1000,20.871,r,I11,1002
60878.3733065,313.1181621,-22.6941560,74772120.318,-132327130.700,3982.222,1004,21.109,r,I11,1006
60878.3943526,313.1737249,-22.7326650,74818325.051,-132300014.834,3692.588,1012,21.508,g,I11,1014
60878.3719219,308.2679372,-28.2537131,74769076.781,-132328914.407,4001.428,1002,20.614,r,I11,1004
60878.3723651,308.2685521,-28.2539414,74770050.923,-132328343.532,3995.280,1003,20.576,r,I11,1005
60878.3929472,308.2973277,-28.2644957,74815242.866,-132301825.688,3711.742,1010,21.247,g,I11,1012
60878.3933904,308.2979529,-28.2647223,74816215.022,-132301254.553,3705.697,1011,21.486,g,I11,1013
60879.1167497,304.2897435,-11.0712041,76396634.721,-131388073.208,6279.871,1019,22.501,g,I11,1021
60879.1172147,304.2905238,-11.0711097,76397666.627,-131387475.444,6279.566,1020,23.234,g,I11,1022
60879.1490895,304.3438012,-11.0645253,76468374.704,-131346380.149,6214.084,1024,22.254,r,I11,1026
60879.1172147,303.3859191,-11.9360336,76397666.627,-131387475.444,6279.566,1021,20.588,g,I11,1023
60879.1495359,303.4431595,-11.8667875,76469364.461,-131345802.961,6212.550,1025,19.723,r,I11,1027
60879.1172147,305.1572958,-11.2223083,76397666.627,-131387475.444,6279.566,1022,21.670,g,I11,1024
60879.1495359,305.1409521,-11.3010064,76469364.461,-131345802.961,6212.550,1026,22.016,r,I11,1028
60879.1669120,312.9480623,-16.3470464,76507880.591,-131323298.759,6139.876,1030,25.230,u,I11,1032
60879.1681091,312.9492052,-16.3454717,76510532.987,-131321745.895,6133.952,1031,25.639,u,I11,1033
60879.1711889,10.6198103,-44.8704982,76517356.604,-131317749.094,6118.175,1032,26.383,u,I11,1034
60879.1717180,10.6184473,-44.8698532,76518528.710,-131317062.285,6115.387,1034,25.832,u,I11,1036
60879.1711889,10.8102819,-43.1831132,76517356.604,-131317749.094,6118.175,1033,22.653,u,I11,1035
60879.1717180,10.8111063,-43.1834898,76518528.710,-131317062.285,6115.387,1035,22.620,u,I11,1037
60879.1722460,10.6170865,-44.8692094,76519698.405,-131316376.809,6112.583,1036,21.500,u,I11,1038
60879.1722460,10.8119289,-43.1838657,76519698.405,-131316376.809,6112.583,1037,22.580,u,I11,1039
60879.1727751,10.6157227,-44.8685643,76520870.551,-131315689.817,6109.750,1038,25.963,u,I11,1040
60879.1727751,10.8127531,-43.1842424,76520870.551,-131315689.817,6109.750,1039,22.695,u,I11,1041
60879.1749627,10.6100777,-44.8658958,76525716.307,-131312848.885,6097.800,1041,25.825,r,I11,1043
60879.1749627,10.8161610,-43.1858000,76525716.307,-131312848.885,6097.800,1040,18.319,r,I11,1042
60879.1753994,10.6089520,-44.8653639,76526683.587,-131312281.632,6095.369,1042,24.927,r,I11,1044
60879.1753994,10.8168399,-43.1861103,76526683.587,-131312281.632,6095.369,1043,18.280,r,I11,1045
60879.1758361,10.6078234,-44.8648309,76527650.852,-131311714.334,6092.922,1044,26.817,r,I11,1046
60879.1758361,10.8175203,-43.1864214,76527650.852,-131311714.334,6092.922,1045,18.438,r,I11,1047
60879.1762714,10.6066972,-44.8642990,76528615.073,-131311148.766,6090.468,1046,26.550,r,I11,1048
60879.1762714,10.8181992,-43.1867317,76528615.073,-131311148.766,6090.468,1047,18.509,r,I11,1049
60879.1767079,10.6055707,-44.8637671,76529581.850,-131310581.646,6087.992,1049,21.500,r,I11,1051
60879.1767079,10.8188779,-43.1870420,76529581.850,-131310581.646,6087.992,1048,18.378,r,I11,1050
60879.1790643,10.8225448,-43.1887188,76534800.657,-131307519.302,6074.365,1050,22.604,u,I11,1052
60879.1812109,10.8258850,-43.1902465,76539554.184,-131304728.596,6061.569,1051,18.966,z,I11,1053
60879.1816464,10.8265616,-43.1905560,76540518.302,-131304162.419,6058.929,1052,18.855,z,I11,1054
60879.1820816,10.8272397,-43.1908662,76541482.151,-131303596.346,6056.275,1053,18.759,z,I11,1055
60879.1825192,10.5905309,-44.8566748,76542450.917,-131303027.330,6053.593,1054,28.006,z,I11,1056
60879.1825192,10.8279193,-43.1911771,76542450.917,-131303027.330,6053.593,1055,18.879,z,I11,1057
60879.1829557,10.5893979,-44.8561412,76543417.474,-131302459.557,6050.902,1057,21.500,z,I11,1059
60879.1829557,10.8285989,-43.1914880,76543417.474,-131302459.557,6050.902,1056,19.875,z,I11,1058
60879.2914764,12.0132961,3.0694630,76782766.083,-131160181.536,4988.490,1068,21.500,i,I11,1070
60879.3413071,12.0792808,3.0966556,76891866.989,-131094292.503,4324.686,1087,26.822,r,I11,1089
60879.2928410,5.7888887,9.7654783,76785761.324,-131158380.558,4971.217,1070,22.922,i,I11,1072
60879.2950924,5.7921115,9.7643002,76790702.143,-131155408.712,4942.575,1073,22.850,i,I11,1075
60879.2950924,5.2891524,12.8318144,76790702.143,-131155408.712,4942.575,1074,21.500,i,I11,1076
60879.2955409,5.2897211,12.8318207,76791686.270,-131154816.617,4936.849,1075,23.828,i,I11,1077
60879.3295072,19.0348857,-1.1916899,76866084.391,-131109914.471,4486.574,1080,20.178,z,I11,1082
60879.3304270,19.0358431,-1.1917542,76868095.230,-131108697.157,4474.025,1081,20.169,z,I11,1083
60879.3821704,10.0532386,-44.6033016,76980895.036,-131040140.025,3759.113,1095,30.617,g,I11,1097
60879.3826060,10.0520499,-44.6027192,76981841.976,-131039562.480,3753.129,1098,21.500,g,I11,1100
60879.3821704,11.1340977,-43.3310228,76980895.036,-131040140.025,3759.113,1096,18.834,g,I11,1098
60879.3826060,11.1347596,-43.3313209,76981841.976,-131039562.480,3753.129,1097,18.798,g,I11,1099
60879.3830437,10.0508530,-44.6021326,76982793.318,-131038982.222,3747.120,1099,26.662,g,I11,1101
60879.3830437,11.1354261,-43.3316211,76982793.318,-131038982.222,3747.120,1100,18.809,g,I11,1102
60879.3834804,10.0496590,-44.6015472,76983742.517,-131038403.241,3741.126,1102,27.703,g,I11,1104
60879.3834804,11.1360910,-43.3319206,76983742.517,-131038403.241,3741.126,1101,18.877,g,I11,1103
60879.3856558,10.0437168,-44.5986312,76988470.130,-131035519.113,3711.309,1103,26.878,u,I11,1105
60879.3856558,11.1394005,-43.3334107,76988470.130,-131035519.113,3711.309,1104,22.272,u,I11,1106
60879.3861850,10.0422718,-44.5979214,76989619.954,-131034817.543,3704.066,1106,26.790,u,I11,1108
60879.3861850,11.1402054,-43.3337730,76989619.954,-131034817.543,3704.066,1105,22.329,u,I11,1107
60879.3883454,11.1434936,-43.3352524,76994313.635,-131031953.240,3674.538,1107,18.335,i,I11,1109
60879.3887820,10.0351791,-44.5944334,76995261.958,-131031374.445,3668.580,1109,21.500,i,I11,1111
60879.3887820,11.1441570,-43.3355508,76995261.958,-131031374.445,3668.580,1108,18.299,i,I11,1110
60879.3892198,10.0339830,-44.5938446,76996212.823,-131030794.070,3662.609,1110,27.545,i,I11,1112
60879.3896551,10.0327953,-44.5932597,76997158.337,-131030216.935,3656.674,1112,21.500,i,I11,1114
60879.3896551,11.1454854,-43.3361482,76997158.337,-131030216.935,3656.674,1111,18.454,i,I11,1113
60879.3923633,10.0254028,-44.5896150,77003039.688,-131026626.381,3619.824,1113,25.790,u,I11,1115
60879.3923633,11.1496060,-43.3380004,77003039.688,-131026626.381,3619.824,1114,22.429,u,I11,1116
60879.3928923,10.0239590,-44.5889023,77004188.257,-131025925.059,3612.641,1116,21.500,u,I11,1118
60879.3928923,11.1504110,-43.3383621,77004188.257,-131025925.059,3612.641,1115,22.451,u,I11,1117
60879.3934221,10.0225126,-44.5881880,77005338.614,-131025222.607,3605.452,1118,21.500,u,I11,1120
60879.3934221,11.1512175,-43.3387244,77005338.614,-131025222.607,3605.452,1117,22.341,u,I11,1119
