detid,mjd,ra,dec,mag,band1,obscode,ObjID
419,60871.02219363958,281.02909385613265,-24.570654150759665,19.400066220412704,g,I11,K00S01E
420,60871.03232416787,262.99433214204805,-16.62891229513087,26.40467043505556,g,I11,K25H06V
421,60871.033743878455,255.37938098335343,-17.243171071267636,25.486850898181974,g,I11,K25D49K
422,60871.0389055526,269.5043689257406,-26.07825693341581,23.9757005958177,r,I11,K25O07Y
423,60871.03981456637,266.5262904205613,-29.50886958064608,24.296486367837737,r,I11,K07A02C
424,60871.04025655575,266.5253583576188,-29.5086374139635,24.87492843563208,r,I11,K07A02C
425,60871.058536580334,260.8197595983245,-15.182476320325003,26.46367017032543,r,I11,K25O01N
426,60872.00289522409,221.6418202931307,-39.31053581730432,22.551531917602787,r,I11,K22P20K
427,60872.01016848745,221.6514903720827,-39.310327398346224,20.280937315161328,r,I11,K22P20K
428,60872.97539740044,223.04626515405545,-39.27780695352369,19.06994332810861,r,I11,K22P20K
429,60872.976320514106,223.047534867346,-39.27777404728842,19.031318929813608,r,I11,K22P20K
430,60872.97678056924,223.04816765123388,-39.27775755482995,19.025909112654908,r,I11,K22P20K
431,60872.97774140938,223.0494895990153,-39.27772290062093,19.081462914323385,r,I11,K22P20K
432,60872.97820081768,223.050120989444,-39.27770625362344,19.14742798316202,r,I11,K22P20K
433,60872.97865722337,223.0507482485076,-39.277689654455735,19.10600394386914,r,I11,K22P20K
434,60872.97911224615,223.05137412712008,-39.27767303110933,19.09647930771376,r,I11,K22P20K
435,60872.98192747536,223.0552476160036,-39.27756880150441,19.061489982484684,r,I11,K22P20K
436,60872.98237955251,223.05586934546665,-39.27755185518552,19.142396844523148,r,I11,K22P20K
437,60872.98626371632,223.0612117742624,-39.277403767662285,19.14323123488095,r,I11,K22P20K
438,60872.99007103499,223.06644835981515,-39.27725431723331,19.750766399811926,g,I11,K22P20K
439,60872.99156337592,223.0685020654049,-39.27719454375844,19.657471643729973,g,I11,K22P20K
440,60872.99400238824,223.0718557908261,-39.27709552657828,19.730985533692778,g,I11,K22P20K
441,60872.99541423975,223.07379822878312,-39.2770373795063,19.80598501347593,g,I11,K22P20K
442,60872.99589228521,223.074455813356,-39.27701756216131,19.74202516938572,g,I11,K22P20K
443,60873.00180590533,223.0825925535308,-39.27676680951573,19.823010665038375,g,I11,K22P20K
444,60873.00282468571,223.0839947296484,-39.27672256411572,19.82203869149725,g,I11,K22P20K
445,60873.00329389751,223.08464011042497,-39.27670209723531,19.793983134149585,g,I11,K22P20K
446,60873.14166531446,223.27717210623075,-39.26802277055855,19.10667189532001,i,I11,K22P20K
447,60873.14395545456,223.28041898833447,-39.26784061949124,19.06298033808268,i,I11,K22P20K
448,60873.14441279354,223.281066973988,-39.26780416720505,19.122453738208776,i,I11,K22P20K
449,60873.14487017262,223.2817150632656,-39.26776767615673,19.07126350826107,i,I11,K22P20K
450,60873.14532845619,223.28236609334087,-39.26773098651623,19.07034867619596,i,I11,K22P20K
451,60873.14762014261,223.28561714334884,-39.26754727997887,19.11816520110261,i,I11,K22P20K
452,60873.14807644411,223.2862659654758,-39.26751052060517,19.17368802454895,i,I11,K22P20K
453,60873.14853263344,223.2869134724104,-39.2674738041073,19.110507055833143,i,I11,K22P20K
454,60873.152183515725,223.2921015924893,-39.26717849315151,19.14376416422117,i,I11,K22P20K
455,60873.15514737979,223.296317070866,-39.26693711622717,19.6227895383676,g,I11,K22P20K
456,60873.15560602791,223.29697049872524,-39.26689958961419,19.62947658036677,g,I11,K22P20K
457,60873.15606590657,223.29762546025253,-39.26686194534511,19.63898201171599,g,I11,K22P20K
458,60873.15744064521,223.2995838814632,-39.26674920903624,19.64602916695788,g,I11,K22P20K
459,60873.15972467338,223.302839183332,-39.2665612475722,19.645869669799083,g,I11,K22P20K
460,60873.161096252064,223.30479453891388,-39.26644801002662,19.667151834947013,g,I11,K22P20K
461,60873.16155352765,223.3054479722689,-39.26641011366297,19.66896732383418,g,I11,K22P20K
462,60873.16201303399,223.30610294364783,-39.26637210069452,19.695415482760623,g,I11,K22P20K
463,60873.16246597684,223.30674946298564,-39.26633455150964,19.65947309244038,g,I11,K22P20K
464,60873.16429620897,223.3093623434137,-39.26618253073789,19.641467566276788,g,I11,K22P20K
465,60873.16658076435,223.3126273929968,-39.26599197595291,19.692395555497168,g,I11,K22P20K
466,60873.16703584885,223.3132778807033,-39.26595393556585,19.69554287696101,g,I11,K22P20K
467,60873.16795061381,223.3145863435281,-39.26587734115702,19.660842807334205,g,I11,K22P20K
468,60873.168409642574,223.31524289059075,-39.26583887059488,19.65026862320746,g,I11,K22P20K
469,60873.1705832555,223.3183526734604,-39.26565631477149,19.066360648925205,r,I11,K22P20K
470,60873.17104054775,223.31900844604107,-39.26561774848008,19.066051836399676,r,I11,K22P20K
471,60873.171497593765,223.3196629015131,-39.26557923572374,19.050984087269093,r,I11,K22P20K
472,60873.1719582736,223.32032176909985,-39.26554043934999,19.085495408657767,r,I11,K22P20K
473,60873.17241441244,223.32097502127323,-39.26550195005305,19.04923479646808,r,I11,K22P20K
474,60873.17287485469,223.3216355528104,-39.26546300816086,19.09050394685898,r,I11,K22P20K
475,60873.17333449959,223.3222947683685,-39.26542412025947,19.09619812421656,r,I11,K22P20K
476,60873.17379164815,223.3229497997596,-39.26538545602268,19.107630353706146,r,I11,K22P20K
477,60873.17471527954,223.32427311370915,-39.26530727560809,19.08376048567618,r,I11,K22P20K
478,60873.17517138898,223.3249284934296,-39.265268522043165,19.070705358437174,r,I11,K22P20K
479,60873.17654421207,223.32689676244763,-39.26515200119574,19.07765895207735,r,I11,K22P20K
480,60873.17792113291,223.328873256374,-39.26503479441112,19.05244510224896,r,I11,K22P20K
481,60873.17838279411,223.3295366303384,-39.264995412214894,19.13274275256252,r,I11,K22P20K
482,60873.18067281686,223.3328265479653,-39.264799783058535,19.10070634658358,r,I11,K22P20K
483,60873.18112906058,223.33348200917607,-39.26476074513605,19.078539044301728,r,I11,K22P20K
484,60873.18250323623,223.33545772686887,-39.26464295375902,19.09992017497138,r,I11,K22P20K
485,60873.18386844436,223.3374229973469,-39.2645256074936,19.081656994087997,r,I11,K22P20K
486,60873.18704275743,223.3419935361664,-39.2642520406962,23.916912869361763,u,I11,K22P20K
487,60873.187596011805,223.3427904401593,-39.26420425112973,23.51179344060892,u,I11,K22P20K
488,60873.18925306136,223.34517931659792,-39.26406083587245,23.84994768239333,u,I11,K22P20K
489,60873.19090866932,223.34756832626744,-39.26391718404204,23.385265547429984,u,I11,K22P20K
490,60873.192556169175,223.34994591946784,-39.26377399984401,23.17854794995843,u,I11,K22P20K
491,60873.194753083626,223.35311992885715,-39.26358252731536,23.810516583914925,u,I11,K22P20K
492,60873.19529908665,223.3539091704073,-39.26353486027084,23.13149011873769,u,I11,K22P20K
493,60873.195845679074,223.3547000316216,-39.263487073646665,23.21012220779278,u,I11,K22P20K
494,60873.19694461605,223.3562895095085,-39.26339096710119,23.49711001629269,u,I11,K22P20K
495,60873.19804334804,223.3578782443366,-39.26329482114485,24.088973134371155,u,I11,K22P20K
496,60873.19859990474,223.3586844563285,-39.263245999879935,23.473451036687564,u,I11,K22P20K
497,60873.19914567351,223.3594749231323,-39.2631981118998,23.533053320983097,u,I11,K22P20K
498,60873.20080402108,223.3618763496065,-39.26305250939837,23.88790073458597,u,I11,K22P20K
499,60873.2044163522,223.3671135234792,-39.26273438027532,19.952215165574597,z,I11,K22P20K
500,60873.204866400345,223.3677679858568,-39.262694571575686,19.942571569368678,z,I11,K22P20K
501,60873.206245054505,223.3697683972527,-39.26257282348465,20.096467054182504,z,I11,K22P20K
502,60873.20670004632,223.37042915832768,-39.26253258597791,20.056235065706492,z,I11,K22P20K
503,60873.207152874966,223.37108713629888,-39.26249250709744,19.998500919025872,z,I11,K22P20K
504,60873.2076113134,223.3717525003092,-39.26245196746645,19.976452237376375,z,I11,K22P20K
505,60873.21036872236,223.3757618522889,-39.26220746254638,20.04303237990067,z,I11,K22P20K
506,60873.21174390299,223.37776240744063,-39.26208532738701,19.986001258779403,z,I11,K22P20K
507,60873.212204461415,223.37843339190565,-39.262044344546354,20.009982421787413,z,I11,K22P20K
508,60873.21311726023,223.379761180306,-39.2619632181814,19.862906324247824,z,I11,K22P20K
509,60873.21357783287,223.38043254358143,-39.26192218542808,20.08789084696998,z,I11,K22P20K
510,60873.21404055965,223.3811069476933,-39.26188095812655,20.024404035315552,z,I11,K22P20K
511,60873.21495980236,223.3824459401401,-39.26179907843541,19.99526023972891,z,I11,K22P20K
512,60873.2158746037,223.3837796088169,-39.26171749220277,20.0675384846031,z,I11,K22P20K
513,60873.21678582323,223.38510794701216,-39.261636201588175,19.985836322838733,z,I11,K22P20K
514,60873.983050890194,272.6227645654344,-24.07061951594705,24.216119171038542,i,I11,K25O01Y
515,60873.9947439665,272.65810208179465,-24.06082753448691,23.43396970662736,z,I11,K25O01Y
516,60874.00949156808,281.59525751053724,-33.220146946368125,23.964188787786345,g,I11,K11C03Z
517,60874.01243835797,289.8023122785307,-25.52825068617265,18.798980244230915,g,I11,K25O00O
518,60874.016762183295,291.73037092478705,-24.498967017649907,23.93089956017624,g,I11,K25O07X
519,60874.02493080098,279.63605429806023,-11.80386069107224,21.5,g,I11,K11A37L
520,60874.027397474085,279.76338099378245,-21.671630795319924,15.92029147753478,g,I11,K00S01E
521,60874.030175292624,278.2441491339724,-25.52158417622801,21.5,g,I11,K25O07Y
522,60874.037020718286,289.88528832693936,-25.454249496369645,18.00880856698136,r,I11,K25O00O
523,60874.04136181613,291.75642437368265,-24.50860058232241,23.961464390588787,r,I11,K25O07X
524,60874.04281797073,295.0145359968945,-25.223371583510826,20.292657300183407,r,I11,K25O01U
525,60874.04751356392,288.642669520219,-18.534178056784008,21.02799247467209,r,I11,K18P22D
526,60874.05039347085,279.6661073931296,-11.852314499465113,21.5,r,I11,K11A37L
527,60874.052935466345,279.7527942778677,-21.647879789596743,15.57399180378573,r,I11,K00S01E
528,60874.06258555604,273.20152356152954,-18.480143270691297,21.5,u,I11,K25M02D
529,60874.08472908415,302.29165423886434,-14.914115005002524,21.52679596288428,g,I11,K25O03Z
