#r(AU) rdot(AU/day) norm mean_accel
2.260000 -0.003000 762700 -0.100000
2.260000 -0.003000 762700 0.100000
2.260000 0.003000 763737 0.000000
2.260000 0.003000 763737 -0.100000
2.260000 0.003000 763737 0.100000
2.260000 0.003500 763737 0.000000
2.260000 0.003500 763737 -0.100000
2.260000 0.003500 763737 0.100000
2.260000 -0.003500 92386 0.000000
2.260000 -0.003500 92386 -0.100000
2.260000 -0.003500 92386 0.100000
2.260000 -0.003500 92386 -0.200000
2.260000 -0.003500 92386 0.200000
2.260000 -0.003500 92386 0.300000
2.260000 -0.003500 92386 0.400000
2.260000 -0.004000 2145570 0.000000
2.260000 -0.004000 2145570 -0.100000
2.260000 -0.004000 2145570 0.100000
2.260000 -0.004000 2145570 -0.200000
2.260000 -0.004000 2145570 0.200000
2.260000 -0.004000 2145570 0.300000
2.260000 -0.004000 2145570 0.400000
2.260000 -0.004000 2145570 0.500000
2.260000 -0.004000 2145570 0.600000
2.260000 0.004000 2148031 0.000000
2.260000 0.004000 2148031 -0.100000
2.260000 0.004000 2148031 0.100000
2.260000 0.004000 2148031 -0.200000
2.260000 0.004000 2148031 0.200000
2.260000 0.004000 2148031 0.300000
2.260000 0.004000 2148031 0.400000
2.260000 0.004000 2148031 0.500000
2.260000 0.004000 2148031 0.600000
2.260000 0.004000 91860 0.000000
2.260000 0.004000 91860 -0.100000
2.260000 0.004000 91860 0.100000
2.260000 0.004000 91860 -0.200000
2.260000 0.004000 91860 0.200000
2.260000 0.004000 91860 0.300000
2.260000 0.004000 91860 0.400000
2.260000 -0.004000 92386 0.000000
2.260000 -0.004000 92386 -0.100000
2.260000 -0.004000 92386 0.100000
2.260000 -0.004000 92386 -0.200000
2.260000 -0.004000 92386 0.200000
2.260000 -0.004000 92386 0.300000
2.260000 -0.004000 92386 0.400000
2.260000 -0.004500 28462 0.000000
2.260000 -0.004500 28462 -0.100000
2.260000 -0.004500 28462 0.100000
2.260000 -0.004500 28462 0.200000
2.260000 -0.004500 28462 0.300000
2.260000 -0.004500 28462 0.400000
2.260000 -0.004500 28462 0.500000
2.260000 -0.004500 28462 0.600000
2.260000 0.004500 91860 0.000000
2.260000 0.004500 91860 -0.100000
2.260000 0.004500 91860 0.100000
2.260000 0.004500 91860 -0.200000
2.260000 0.004500 91860 0.200000
2.260000 0.004500 91860 0.300000
2.260000 0.004500 91860 0.400000
2.260000 -0.005000 28462 0.000000
2.260000 -0.005000 28462 -0.100000
2.260000 -0.005000 28462 0.100000
2.260000 -0.005000 28462 0.200000
2.260000 -0.005000 28462 0.300000
2.260000 -0.005000 28462 0.400000
2.260000 -0.005000 28462 0.500000
2.260000 -0.005000 28462 0.600000
2.260000 0.005000 28533 0.000000
2.260000 0.005000 28533 -0.100000
2.260000 0.005000 28533 0.100000
2.260000 0.005000 28533 0.200000
2.260000 0.005000 28533 0.300000
2.260000 0.005000 28533 0.400000
2.260000 0.005000 28533 0.500000
2.260000 0.005000 28533 0.600000
2.260000 -0.005500 16153 0.000000
2.260000 -0.005500 16153 0.100000
2.260000 -0.005500 16153 0.200000
2.260000 -0.005500 16153 0.300000
2.260000 -0.005500 16153 0.400000
2.260000 -0.005500 16153 0.500000
2.260000 -0.005500 16153 0.600000
2.260000 0.005500 28533 0.000000
2.260000 0.005500 28533 -0.100000
2.260000 0.005500 28533 0.100000
2.260000 0.005500 28533 0.200000
2.260000 0.005500 28533 0.300000
2.260000 0.005500 28533 0.400000
2.260000 0.005500 28533 0.500000
2.260000 0.005500 28533 0.600000
2.260000 -0.006000 16153 0.000000
2.260000 -0.006000 16153 0.100000
2.260000 -0.006000 16153 0.200000
2.260000 -0.006000 16153 0.300000
2.260000 -0.006000 16153 0.400000
2.260000 -0.006000 16153 0.500000
2.260000 -0.006000 16153 0.600000
2.260000 0.006000 16378 0.000000
2.260000 0.006000 16378 0.100000
2.260000 0.006000 16378 0.200000
2.260000 0.006000 16378 0.300000
2.260000 0.006000 16378 0.400000
2.260000 0.006000 16378 0.500000
2.260000 0.006000 16378 0.600000
2.260000 0.006500 16378 0.000000
2.260000 0.006500 16378 0.100000
2.260000 0.006500 16378 0.200000
2.260000 0.006500 16378 0.300000
2.260000 0.006500 16378 0.400000
2.260000 0.006500 16378 0.500000
2.260000 0.006500 16378 0.600000
2.260000 -0.006500 8945 0.100000
2.260000 -0.006500 8945 0.200000
2.260000 -0.006500 8945 0.300000
2.260000 -0.006500 8945 0.400000
2.260000 -0.006500 8945 0.500000
2.260000 -0.006500 8945 0.600000
2.260000 -0.007000 8945 0.100000
2.260000 -0.007000 8945 0.200000
2.260000 -0.007000 8945 0.300000
2.260000 -0.007000 8945 0.400000
2.260000 -0.007000 8945 0.500000
2.260000 -0.007000 8945 0.600000
2.260000 0.007000 9273 0.100000
2.260000 0.007000 9273 0.200000
2.260000 0.007000 9273 0.300000
2.260000 0.007000 9273 0.400000
2.260000 0.007000 9273 0.500000
2.260000 0.007000 9273 0.600000
2.260000 0.007000 9273 0.700000
2.260000 -0.007500 3541 0.200000
2.260000 -0.007500 3541 0.300000
2.260000 -0.007500 3541 0.400000
2.260000 -0.007500 3541 0.500000
2.260000 -0.007500 3541 0.600000
2.260000 -0.007500 3541 0.700000
2.260000 -0.007500 3541 0.800000
2.260000 0.007500 9273 0.100000
2.260000 0.007500 9273 0.200000
2.260000 0.007500 9273 0.300000
2.260000 0.007500 9273 0.400000
2.260000 0.007500 9273 0.500000
2.260000 0.007500 9273 0.600000
2.260000 0.007500 9273 0.700000
2.260000 -0.008000 21465 0.000000
2.260000 -0.008000 21465 -0.100000
2.260000 -0.008000 21465 0.100000
2.260000 -0.008000 21465 0.200000
2.260000 -0.008000 21465 0.300000
2.260000 -0.008000 21465 0.400000
2.260000 -0.008000 21465 0.500000
2.260000 -0.008000 21465 0.600000
2.260000 -0.008000 21465 0.700000
2.260000 -0.008000 21465 0.800000
2.260000 -0.008000 21465 0.900000
2.260000 0.008000 21795 0.000000
2.260000 0.008000 21795 -0.100000
2.260000 0.008000 21795 0.100000
2.260000 0.008000 21795 0.200000
2.260000 0.008000 21795 0.300000
2.260000 0.008000 21795 0.400000
2.260000 0.008000 21795 0.500000
2.260000 0.008000 21795 0.600000
2.260000 0.008000 21795 0.700000
2.260000 0.008000 21795 0.800000
2.260000 0.008000 21795 0.900000
2.260000 -0.008000 3541 0.200000
2.260000 -0.008000 3541 0.300000
2.260000 -0.008000 3541 0.400000
2.260000 -0.008000 3541 0.500000
2.260000 -0.008000 3541 0.600000
2.260000 -0.008000 3541 0.700000
2.260000 -0.008000 3541 0.800000
2.260000 0.008000 3644 0.200000
2.260000 0.008000 3644 0.300000
2.260000 0.008000 3644 0.400000
2.260000 0.008000 3644 0.500000
2.260000 0.008000 3644 0.600000
2.260000 0.008000 3644 0.700000
2.260000 0.008000 3644 0.800000
2.260000 -0.008500 1350 0.300000
2.260000 -0.008500 1350 0.400000
2.260000 -0.008500 1350 0.500000
2.260000 -0.008500 1350 0.600000
2.260000 -0.008500 1350 0.700000
2.260000 -0.008500 1350 0.800000
2.260000 0.008500 3644 0.200000
2.260000 0.008500 3644 0.300000
2.260000 0.008500 3644 0.400000
2.260000 0.008500 3644 0.500000
2.260000 0.008500 3644 0.600000
2.260000 0.008500 3644 0.700000
2.260000 0.008500 3644 0.800000
2.260000 0.009000 1279 0.300000
2.260000 0.009000 1279 0.400000
2.260000 0.009000 1279 0.500000
2.260000 0.009000 1279 0.600000
2.260000 0.009000 1279 0.700000
2.260000 0.009000 1279 0.800000
2.260000 -0.009000 1350 0.300000
2.260000 -0.009000 1350 0.400000
2.260000 -0.009000 1350 0.500000
2.260000 -0.009000 1350 0.600000
2.260000 -0.009000 1350 0.700000
2.260000 -0.009000 1350 0.800000
2.260000 0.009500 1279 0.300000
2.260000 0.009500 1279 0.400000
2.260000 0.009500 1279 0.500000
2.260000 0.009500 1279 0.600000
2.260000 0.009500 1279 0.700000
2.260000 0.009500 1279 0.800000
2.260000 -0.009500 557 0.500000
2.260000 -0.009500 557 0.600000
2.260000 -0.009500 557 0.700000
2.260000 -0.009500 557 0.800000
2.260000 -0.009500 557 0.900000
2.260000 -0.010000 557 0.500000
2.260000 -0.010000 557 0.600000
2.260000 -0.010000 557 0.700000
2.260000 -0.010000 557 0.800000
2.260000 -0.010000 557 0.900000
2.260000 0.010000 564 0.500000
2.260000 0.010000 564 0.600000
2.260000 0.010000 564 0.700000
2.260000 0.010000 564 0.800000
2.260000 0.010000 564 0.900000
2.260000 -0.010500 165 0.500000
2.260000 -0.010500 165 0.600000
2.260000 -0.010500 165 0.700000
2.260000 -0.010500 165 0.800000
2.260000 -0.010500 165 0.900000
2.260000 0.010500 564 0.500000
2.260000 0.010500 564 0.600000
2.260000 0.010500 564 0.700000
2.260000 0.010500 564 0.800000
2.260000 0.010500 564 0.900000
2.260000 0.011000 153 0.400000
2.260000 0.011000 153 0.500000
2.260000 0.011000 153 0.600000
2.260000 0.011000 153 0.700000
2.260000 0.011000 153 0.800000
2.260000 0.011000 153 0.900000
2.260000 -0.011000 165 0.500000
2.260000 -0.011000 165 0.600000
2.260000 -0.011000 165 0.700000
2.260000 -0.011000 165 0.800000
2.260000 -0.011000 165 0.900000
2.260000 0.011500 153 0.400000
2.260000 0.011500 153 0.500000
2.260000 0.011500 153 0.600000
2.260000 0.011500 153 0.700000
2.260000 0.011500 153 0.800000
2.260000 0.011500 153 0.900000
2.260000 -0.011500 25 0.700000
2.260000 -0.011500 25 0.800000
2.260000 -0.011500 25 0.900000
2.260000 0.012000 15 0.700000
2.260000 0.012000 15 0.800000
2.260000 0.012000 15 0.900000
2.260000 -0.012000 25 0.700000
2.260000 -0.012000 25 0.800000
2.260000 -0.012000 25 0.900000
2.260000 0.012000 382 0.400000
2.260000 0.012000 382 0.500000
2.260000 0.012000 382 0.600000
2.260000 0.012000 382 0.700000
2.260000 0.012000 382 0.800000
2.260000 0.012000 382 0.900000
2.260000 0.012000 382 1.000000
2.260000 -0.012000 385 0.400000
2.260000 -0.012000 385 0.500000
2.260000 -0.012000 385 0.600000
2.260000 -0.012000 385 0.700000
2.260000 -0.012000 385 0.800000
2.260000 -0.012000 385 0.900000
2.260000 -0.012000 385 1.000000
2.260000 0.012500 15 0.700000
2.260000 0.012500 15 0.800000
2.260000 0.012500 15 0.900000
2.280000 0.000000 3435235 0.000000
2.280000 0.000000 3435235 -0.100000
2.280000 0.000000 3435235 0.100000
2.280000 0.000000 3435235 -0.200000
2.280000 0.000000 3435235 -0.300000
2.280000 0.000500 3435235 0.000000
2.280000 0.000500 3435235 -0.100000
2.280000 0.000500 3435235 0.100000
2.280000 0.000500 3435235 -0.200000
2.280000 0.000500 3435235 -0.300000
2.280000 -0.000500 3999658 0.000000
2.280000 -0.000500 3999658 -0.100000
2.280000 -0.000500 3999658 0.100000
2.280000 -0.000500 3999658 -0.200000
2.280000 0.001000 3999088 0.000000
2.280000 0.001000 3999088 -0.100000
2.280000 0.001000 3999088 0.100000
2.280000 0.001000 3999088 -0.200000
2.280000 -0.001000 3999658 0.000000
2.280000 -0.001000 3999658 -0.100000
2.280000 -0.001000 3999658 0.100000
2.280000 -0.001000 3999658 -0.200000
2.280000 -0.001500 3112434 0.000000
2.280000 -0.001500 3112434 -0.100000
2.280000 -0.001500 3112434 0.100000
2.280000 -0.001500 3112434 -0.200000
2.280000 0.001500 3999088 0.000000
2.280000 0.001500 3999088 -0.100000
2.280000 0.001500 3999088 0.100000
2.280000 0.001500 3999088 -0.200000
2.280000 0.002000 3106168 0.000000
2.280000 0.002000 3106168 -0.100000
2.280000 0.002000 3106168 0.100000
2.280000 0.002000 3106168 -0.200000
2.280000 -0.002000 3112434 0.000000
2.280000 -0.002000 3112434 -0.100000
2.280000 -0.002000 3112434 0.100000
2.280000 -0.002000 3112434 -0.200000
2.280000 0.002500 3106168 0.000000
2.280000 0.002500 3106168 -0.100000
2.280000 0.002500 3106168 0.100000
2.280000 0.002500 3106168 -0.200000
2.280000 -0.002500 762700 0.000000
2.280000 -0.002500 762700 -0.100000
2.280000 -0.002500 762700 0.100000
2.280000 -0.003000 762700 0.000000
2.280000 -0.003000 762700 -0.100000
2.280000 -0.003000 762700 0.100000
2.280000 0.003000 763737 0.000000
2.280000 0.003000 763737 -0.100000
2.280000 0.003000 763737 0.100000
2.280000 0.003500 763737 0.000000
2.280000 0.003500 763737 -0.100000
2.280000 0.003500 763737 0.100000
2.280000 -0.003500 92386 0.000000
2.280000 -0.003500 92386 -0.100000
2.280000 -0.003500 92386 0.100000
2.280000 -0.003500 92386 -0.200000
2.280000 -0.003500 92386 0.200000
2.280000 -0.003500 92386 0.300000
2.280000 -0.003500 92386 0.400000
2.280000 0.004000 91860 0.000000
2.280000 0.004000 91860 -0.100000
2.280000 0.004000 91860 0.100000
2.280000 0.004000 91860 -0.200000
2.280000 0.004000 91860 0.200000
2.280000 0.004000 91860 0.300000
2.280000 0.004000 91860 0.400000
2.280000 -0.004000 92386 0.000000
2.280000 -0.004000 92386 -0.100000
2.280000 -0.004000 92386 0.100000
2.280000 -0.004000 92386 -0.200000
2.280000 -0.004000 92386 0.200000
2.280000 -0.004000 92386 0.300000
2.280000 -0.004000 92386 0.400000
2.280000 -0.004500 28462 0.000000
2.280000 -0.004500 28462 -0.100000
2.280000 -0.004500 28462 0.100000
2.280000 -0.004500 28462 0.200000
2.280000 -0.004500 28462 0.300000
2.280000 -0.004500 28462 0.400000
2.280000 -0.004500 28462 0.500000
2.280000 -0.004500 28462 0.600000
2.280000 0.004500 91860 0.000000
2.280000 0.004500 91860 -0.100000
2.280000 0.004500 91860 0.100000
2.280000 0.004500 91860 -0.200000
2.280000 0.004500 91860 0.200000
2.280000 0.004500 91860 0.300000
2.280000 0.004500 91860 0.400000
2.280000 -0.005000 28462 0.000000
2.280000 -0.005000 28462 -0.100000
2.280000 -0.005000 28462 0.100000
2.280000 -0.005000 28462 0.200000
2.280000 -0.005000 28462 0.300000
2.280000 -0.005000 28462 0.400000
2.280000 -0.005000 28462 0.500000
2.280000 -0.005000 28462 0.600000
2.280000 0.005000 28533 0.000000
2.280000 0.005000 28533 -0.100000
2.280000 0.005000 28533 0.100000
2.280000 0.005000 28533 0.200000
2.280000 0.005000 28533 0.300000
2.280000 0.005000 28533 0.400000
2.280000 0.005000 28533 0.500000
2.280000 0.005000 28533 0.600000
2.280000 -0.005500 16153 0.000000
2.280000 -0.005500 16153 0.100000
2.280000 -0.005500 16153 0.200000
2.280000 -0.005500 16153 0.300000
2.280000 -0.005500 16153 0.400000
2.280000 -0.005500 16153 0.500000
2.280000 -0.005500 16153 0.600000
2.280000 0.005500 28533 0.000000
2.280000 0.005500 28533 -0.100000
2.280000 0.005500 28533 0.100000
2.280000 0.005500 28533 0.200000
2.280000 0.005500 28533 0.300000
2.280000 0.005500 28533 0.400000
2.280000 0.005500 28533 0.500000
2.280000 0.005500 28533 0.600000
2.280000 -0.006000 16153 0.000000
2.280000 -0.006000 16153 0.100000
2.280000 -0.006000 16153 0.200000
2.280000 -0.006000 16153 0.300000
2.280000 -0.006000 16153 0.400000
2.280000 -0.006000 16153 0.500000
2.280000 -0.006000 16153 0.600000
2.280000 0.006000 16378 0.000000
2.280000 0.006000 16378 0.100000
2.280000 0.006000 16378 0.200000
2.280000 0.006000 16378 0.300000
2.280000 0.006000 16378 0.400000
2.280000 0.006000 16378 0.500000
2.280000 0.006000 16378 0.600000
2.280000 0.006500 16378 0.000000
2.280000 0.006500 16378 0.100000
2.280000 0.006500 16378 0.200000
2.280000 0.006500 16378 0.300000
2.280000 0.006500 16378 0.400000
2.280000 0.006500 16378 0.500000
2.280000 0.006500 16378 0.600000
2.280000 -0.006500 8945 0.100000
2.280000 -0.006500 8945 0.200000
2.280000 -0.006500 8945 0.300000
2.280000 -0.006500 8945 0.400000
2.280000 -0.006500 8945 0.500000
2.280000 -0.006500 8945 0.600000
2.280000 -0.007000 8945 0.100000
2.280000 -0.007000 8945 0.200000
2.280000 -0.007000 8945 0.300000
2.280000 -0.007000 8945 0.400000
2.280000 -0.007000 8945 0.500000
2.280000 -0.007000 8945 0.600000
2.280000 0.007000 9273 0.100000
2.280000 0.007000 9273 0.200000
2.280000 0.007000 9273 0.300000
2.280000 0.007000 9273 0.400000
2.280000 0.007000 9273 0.500000
2.280000 0.007000 9273 0.600000
2.280000 0.007000 9273 0.700000
2.280000 -0.007500 3541 0.200000
2.280000 -0.007500 3541 0.300000
2.280000 -0.007500 3541 0.400000
2.280000 -0.007500 3541 0.500000
2.280000 -0.007500 3541 0.600000
2.280000 -0.007500 3541 0.700000
2.280000 -0.007500 3541 0.800000
2.280000 0.007500 9273 0.100000
2.280000 0.007500 9273 0.200000
2.280000 0.007500 9273 0.300000
2.280000 0.007500 9273 0.400000
2.280000 0.007500 9273 0.500000
2.280000 0.007500 9273 0.600000
2.280000 0.007500 9273 0.700000
2.280000 -0.008000 3541 0.200000
2.280000 -0.008000 3541 0.300000
2.280000 -0.008000 3541 0.400000
2.280000 -0.008000 3541 0.500000
2.280000 -0.008000 3541 0.600000
2.280000 -0.008000 3541 0.700000
2.280000 -0.008000 3541 0.800000
2.280000 0.008000 3644 0.200000
2.280000 0.008000 3644 0.300000
2.280000 0.008000 3644 0.400000
2.280000 0.008000 3644 0.500000
2.280000 0.008000 3644 0.600000
2.280000 0.008000 3644 0.700000
2.280000 0.008000 3644 0.800000
2.280000 -0.008500 1350 0.300000
2.280000 -0.008500 1350 0.400000
2.280000 -0.008500 1350 0.500000
2.280000 -0.008500 1350 0.600000
2.280000 -0.008500 1350 0.700000
2.280000 -0.008500 1350 0.800000
2.280000 0.008500 3644 0.200000
2.280000 0.008500 3644 0.300000
2.280000 0.008500 3644 0.400000
2.280000 0.008500 3644 0.500000
2.280000 0.008500 3644 0.600000
2.280000 0.008500 3644 0.700000
2.280000 0.008500 3644 0.800000
2.280000 0.009000 1279 0.300000
2.280000 0.009000 1279 0.400000
2.280000 0.009000 1279 0.500000
2.280000 0.009000 1279 0.600000
2.280000 0.009000 1279 0.700000
2.280000 0.009000 1279 0.800000
2.280000 -0.009000 1350 0.300000
2.280000 -0.009000 1350 0.400000
2.280000 -0.009000 1350 0.500000
2.280000 -0.009000 1350 0.600000
2.280000 -0.009000 1350 0.700000
2.280000 -0.009000 1350 0.800000
2.280000 0.009500 1279 0.300000
2.280000 0.009500 1279 0.400000
2.280000 0.009500 1279 0.500000
2.280000 0.009500 1279 0.600000
2.280000 0.009500 1279 0.700000
2.280000 0.009500 1279 0.800000
2.280000 -0.009500 557 0.500000
2.280000 -0.009500 557 0.600000
2.280000 -0.009500 557 0.700000
2.280000 -0.009500 557 0.800000
2.280000 -0.009500 557 0.900000
2.280000 -0.010000 557 0.500000
2.280000 -0.010000 557 0.600000
2.280000 -0.010000 557 0.700000
2.280000 -0.010000 557 0.800000
2.280000 -0.010000 557 0.900000
2.280000 0.010000 564 0.500000
2.280000 0.010000 564 0.600000
2.280000 0.010000 564 0.700000
2.280000 0.010000 564 0.800000
2.280000 0.010000 564 0.900000
2.280000 -0.010500 165 0.500000
2.280000 -0.010500 165 0.600000
2.280000 -0.010500 165 0.700000
2.280000 -0.010500 165 0.800000
2.280000 -0.010500 165 0.900000
2.280000 0.010500 564 0.500000
2.280000 0.010500 564 0.600000
2.280000 0.010500 564 0.700000
2.280000 0.010500 564 0.800000
2.280000 0.010500 564 0.900000
2.280000 0.011000 153 0.400000
2.280000 0.011000 153 0.500000
2.280000 0.011000 153 0.600000
2.280000 0.011000 153 0.700000
2.280000 0.011000 153 0.800000
2.280000 0.011000 153 0.900000
2.280000 -0.011000 165 0.500000
2.280000 -0.011000 165 0.600000
2.280000 -0.011000 165 0.700000
2.280000 -0.011000 165 0.800000
2.280000 -0.011000 165 0.900000
2.280000 0.011500 153 0.400000
2.280000 0.011500 153 0.500000
2.280000 0.011500 153 0.600000
2.280000 0.011500 153 0.700000
2.280000 0.011500 153 0.800000
2.280000 0.011500 153 0.900000
2.280000 -0.011500 25 0.700000
2.280000 -0.011500 25 0.800000
2.280000 -0.011500 25 0.900000
2.280000 0.012000 15 0.700000
2.280000 0.012000 15 0.800000
2.280000 0.012000 15 0.900000
2.280000 -0.012000 25 0.700000
2.280000 -0.012000 25 0.800000
2.280000 -0.012000 25 0.900000
2.280000 0.012500 15 0.700000
2.280000 0.012500 15 0.800000
2.280000 0.012500 15 0.900000
2.300000 0.000000 16006435 0.000000
2.300000 0.000000 16006435 -0.100000
2.300000 0.000000 16006435 0.100000
2.300000 0.000000 16006435 -0.200000
2.300000 0.000000 16006435 0.200000
2.300000 0.000000 16006435 -0.300000
2.300000 0.000000 16006435 0.300000
2.300000 0.000000 16006435 0.400000
2.300000 0.000000 20015818 0.000000
2.300000 0.000000 20015818 -0.200000
2.300000 0.000000 3511218 0.000000
2.300000 0.000000 3511218 -0.100000
2.300000 0.000000 3511218 0.100000
2.300000 0.000000 3511218 -0.200000
2.300000 0.000000 3511218 -0.300000
2.300000 0.000500 3511218 0.000000
2.300000 0.000500 3511218 -0.100000
2.300000 0.000500 3511218 0.100000
2.300000 0.000500 3511218 -0.200000
2.300000 0.000500 3511218 -0.300000
2.300000 -0.000500 4253591 0.000000
2.300000 -0.000500 4253591 -0.100000
2.300000 -0.000500 4253591 0.100000
2.300000 -0.000500 4253591 -0.200000
2.300000 -0.001000 4253591 0.000000
2.300000 -0.001000 4253591 -0.100000
2.300000 -0.001000 4253591 0.100000
2.300000 -0.001000 4253591 -0.200000
2.300000 0.001000 4264148 0.000000
2.300000 0.001000 4264148 -0.100000
2.300000 0.001000 4264148 0.100000
2.300000 0.001000 4264148 -0.200000
2.300000 -0.001500 3315094 0.000000
2.300000 -0.001500 3315094 -0.100000
2.300000 -0.001500 3315094 0.100000
2.300000 -0.001500 3315094 -0.200000
2.300000 0.001500 4264148 0.000000
2.300000 0.001500 4264148 -0.100000
2.300000 0.001500 4264148 0.100000
2.300000 0.001500 4264148 -0.200000
2.300000 0.002000 3304401 0.000000
2.300000 0.002000 3304401 -0.100000
2.300000 0.002000 3304401 0.100000
2.300000 0.002000 3304401 -0.200000
2.300000 -0.002000 3315094 0.000000
2.300000 -0.002000 3315094 -0.100000
2.300000 -0.002000 3315094 0.100000
2.300000 -0.002000 3315094 -0.200000
2.300000 0.002500 3304401 0.000000
2.300000 0.002500 3304401 -0.100000
2.300000 0.002500 3304401 0.100000
2.300000 0.002500 3304401 -0.200000
2.300000 -0.002500 777377 0.000000
2.300000 -0.002500 777377 -0.100000
2.300000 -0.002500 777377 0.100000
2.300000 -0.003000 777377 0.000000
2.300000 -0.003000 777377 -0.100000
2.300000 -0.003000 777377 0.100000
2.300000 0.003000 778417 0.000000
2.300000 0.003000 778417 -0.100000
2.300000 0.003000 778417 0.100000
2.300000 0.003500 778417 0.000000
2.300000 0.003500 778417 -0.100000
2.300000 0.003500 778417 0.100000
2.300000 -0.003500 94599 0.000000
2.300000 -0.003500 94599 -0.100000
2.300000 -0.003500 94599 0.100000
2.300000 -0.003500 94599 0.200000
2.300000 -0.003500 94599 0.300000
2.300000 -0.003500 94599 0.400000
2.300000 -0.003500 94599 0.500000
2.300000 0.004000 2229198 0.000000
2.300000 0.004000 2229198 -0.100000
2.300000 0.004000 2229198 0.100000
2.300000 0.004000 2229198 -0.200000
2.300000 0.004000 2229198 0.200000
2.300000 0.004000 2229198 0.300000
2.300000 0.004000 2229198 0.400000
2.300000 0.004000 2229198 0.500000
2.300000 0.004000 2229198 0.600000
2.300000 -0.004000 2230666 0.000000
2.300000 -0.004000 2230666 -0.100000
2.300000 -0.004000 2230666 0.100000
2.300000 -0.004000 2230666 -0.200000
2.300000 -0.004000 2230666 0.200000
2.300000 -0.004000 2230666 0.300000
2.300000 -0.004000 2230666 0.400000
2.300000 -0.004000 2230666 0.500000
2.300000 -0.004000 2230666 0.600000
2.300000 0.004000 2774129 0.000000
2.300000 0.004000 2774129 -0.200000
2.300000 0.004000 2774129 0.200000
2.300000 -0.004000 2775239 0.000000
2.300000 -0.004000 2775239 -0.200000
2.300000 -0.004000 2775239 0.200000
2.300000 0.004000 93852 0.000000
2.300000 0.004000 93852 -0.100000
2.300000 0.004000 93852 0.100000
2.300000 0.004000 93852 0.200000
2.300000 0.004000 93852 0.300000
2.300000 0.004000 93852 0.400000
2.300000 -0.004000 94599 0.000000
2.300000 -0.004000 94599 -0.100000
2.300000 -0.004000 94599 0.100000
2.300000 -0.004000 94599 0.200000
2.300000 -0.004000 94599 0.300000
2.300000 -0.004000 94599 0.400000
2.300000 -0.004000 94599 0.500000
2.300000 -0.004500 28315 0.000000
2.300000 -0.004500 28315 -0.100000
2.300000 -0.004500 28315 0.100000
2.300000 -0.004500 28315 0.200000
2.300000 -0.004500 28315 0.300000
2.300000 -0.004500 28315 0.400000
2.300000 -0.004500 28315 0.500000
2.300000 -0.004500 28315 0.600000
2.300000 0.004500 93852 0.000000
2.300000 0.004500 93852 -0.100000
2.300000 0.004500 93852 0.100000
2.300000 0.004500 93852 0.200000
2.300000 0.004500 93852 0.300000
2.300000 0.004500 93852 0.400000
2.300000 0.005000 28086 0.000000
2.300000 0.005000 28086 -0.100000
2.300000 0.005000 28086 0.100000
2.300000 0.005000 28086 0.200000
2.300000 0.005000 28086 0.300000
2.300000 0.005000 28086 0.400000
2.300000 0.005000 28086 0.500000
2.300000 0.005000 28086 0.600000
2.300000 -0.005000 28315 0.000000
2.300000 -0.005000 28315 -0.100000
2.300000 -0.005000 28315 0.100000
2.300000 -0.005000 28315 0.200000
2.300000 -0.005000 28315 0.300000
2.300000 -0.005000 28315 0.400000
2.300000 -0.005000 28315 0.500000
2.300000 -0.005000 28315 0.600000
2.300000 -0.005500 15431 0.000000
2.300000 -0.005500 15431 0.100000
2.300000 -0.005500 15431 0.200000
2.300000 -0.005500 15431 0.300000
2.300000 -0.005500 15431 0.400000
2.300000 -0.005500 15431 0.500000
2.300000 -0.005500 15431 0.600000
2.300000 0.005500 28086 0.000000
2.300000 0.005500 28086 -0.100000
2.300000 0.005500 28086 0.100000
2.300000 0.005500 28086 0.200000
2.300000 0.005500 28086 0.300000
2.300000 0.005500 28086 0.400000
2.300000 0.005500 28086 0.500000
2.300000 0.005500 28086 0.600000
2.300000 -0.006000 15431 0.000000
2.300000 -0.006000 15431 0.100000
2.300000 -0.006000 15431 0.200000
2.300000 -0.006000 15431 0.300000
2.300000 -0.006000 15431 0.400000
2.300000 -0.006000 15431 0.500000
2.300000 -0.006000 15431 0.600000
2.300000 0.006000 15739 0.000000
2.300000 0.006000 15739 0.100000
2.300000 0.006000 15739 0.200000
2.300000 0.006000 15739 0.300000
2.300000 0.006000 15739 0.400000
2.300000 0.006000 15739 0.500000
2.300000 0.006000 15739 0.600000
2.300000 0.006500 15739 0.000000
2.300000 0.006500 15739 0.100000
2.300000 0.006500 15739 0.200000
2.300000 0.006500 15739 0.300000
2.300000 0.006500 15739 0.400000
2.300000 0.006500 15739 0.500000
2.300000 0.006500 15739 0.600000
2.300000 -0.006500 8460 0.100000
2.300000 -0.006500 8460 0.200000
2.300000 -0.006500 8460 0.300000
2.300000 -0.006500 8460 0.400000
2.300000 -0.006500 8460 0.500000
2.300000 -0.006500 8460 0.600000
2.300000 -0.006500 8460 0.700000
2.300000 -0.007000 8460 0.100000
2.300000 -0.007000 8460 0.200000
2.300000 -0.007000 8460 0.300000
2.300000 -0.007000 8460 0.400000
2.300000 -0.007000 8460 0.500000
2.300000 -0.007000 8460 0.600000
2.300000 -0.007000 8460 0.700000
2.300000 0.007000 8780 0.100000
2.300000 0.007000 8780 0.200000
2.300000 0.007000 8780 0.300000
2.300000 0.007000 8780 0.400000
2.300000 0.007000 8780 0.500000
2.300000 0.007000 8780 0.600000
