detid,mjd,ra,dec,mag,band1,obscode,ObjID
583,60847.19598847686,236.71507125073776,-30.13721630655432,21.5,z,I11,K25O11H
584,60847.1979173657,244.1704072052571,-33.29563601630738,23.003295520513383,z,I11,K13Y38E
585,60847.20557169417,298.14388242574296,-13.850361763611568,21.004362477605383,z,I11,K25K02Q
586,60847.20557169417,297.63215278462644,-12.587297496372384,20.98329883835887,z,I11,K25M89C
587,60847.21102098795,271.5179371329241,-15.820475632366488,18.91808366596334,i,I11,K25M90E
588,60847.2115898011,269.0165275689339,-15.956104120407984,19.232531193161226,i,I11,K25L00V
589,60847.21469818522,250.590756570104,-15.945239757466853,22.037868085102353,i,I11,K16L47V
590,60847.21469818522,249.2546267836323,-14.774533156975298,25.676277800737587,i,I11,K17Y08E
591,60847.216564467235,243.89653239741384,-14.517181229734655,21.682012850358447,i,I11,K25M00X
592,60847.22217997891,236.74872087387192,-30.159299876354908,24.56514902140514,i,I11,K25O11H
593,60847.22406863292,244.12682818690072,-33.32551348074016,20.6538503467374,i,I11,K13Y38E
594,60847.227492546095,251.957275108675,-15.477380754178292,18.931073000552267,i,I11,K19L05H
595,60847.23164590803,298.3704022084549,-12.709412193850389,20.00490035629159,i,I11,K14W07D
596,60847.24041155989,318.69382001077804,-20.009892177495725,18.10671405617165,i,I11,J99M00N
597,60847.24041155989,318.6314046905022,-20.18811033216476,20.770645286728346,i,I11,K25M89F
598,60847.24134474121,320.8835325660688,-25.87820202270283,21.5,i,I11,K12V77H
599,60847.24739720211,326.91485643424136,-21.425378830940325,17.790752361785998,i,I11,K02N00X
600,60847.24785451119,323.2951608329622,-19.111968102808586,21.057316919057815,i,I11,K25M89G
601,60847.24831297403,327.4137842256004,-17.832603170191916,18.48887473444624,i,I11,J99Y00A
602,60847.264267745886,318.65566780036886,-20.02911954357764,18.034495591690398,r,I11,J99M00N
603,60847.264267745886,318.7895918670595,-20.193932980861607,20.80339795507814,r,I11,K25M89F
604,60847.26523627469,320.9178593331588,-25.877747780994063,21.5,r,I11,K12V77H
605,60847.27146995916,326.9335004258058,-21.40277816022991,17.662959710091357,r,I11,K02N00X
606,60847.27240738494,327.42759405256413,-17.853307149924863,18.426420863278118,r,I11,J99Y00A
607,60847.286733588364,310.06995783223243,-17.212478455127506,21.46257747866031,i,I11,K25M02N
608,60847.29536308626,334.1380243023325,-12.045749735412535,20.72370305575673,i,I11,K25M88P
609,60847.29583121737,331.1308986618739,-10.346896888770424,26.759562854963136,i,I11,K20X02O
610,60847.31112347644,310.2076243745656,-17.243713626001657,22.0716327335895,z,I11,K25M02N
611,60847.32005830399,334.11484007931267,-11.767292536750244,21.01035533175824,z,I11,K25M88P
612,60847.320540791814,331.1588506291765,-10.33884078499658,21.5,z,I11,K20X02O
613,60847.32343066027,333.9263676230522,-1.9921967871594264,22.502708153967458,z,I11,K18P22D
614,60847.32388707378,329.91845132418786,-3.7770337116180506,21.184923911126504,z,I11,K25M02E
615,60847.36782868342,298.3953207795265,-31.44659996258905,21.5,z,I11,I47P00A
616,60847.36830455088,299.68741300051704,-26.780911121413308,20.694980584163794,z,I11,K25M01T
617,60848.07931283738,260.05171294321235,-12.87871909872482,20.626695273490157,i,I11,K25M88Q
618,60848.082525633276,250.74190750533367,-12.284017946699302,21.328089219192236,i,I11,K25M88W
619,60848.082525633276,250.83017602714463,-15.310738707083445,19.319621093076353,i,I11,K19L05H
620,60848.08398760824,242.60755209978296,-10.170120445726562,21.152717436321343,i,I11,K25M00E
621,60848.08592337213,248.2373848321467,-15.083317910050424,21.5,i,I11,K17Y08E
622,60848.08592337213,249.6199712313139,-15.937975449032596,20.523720276960873,i,I11,K16L47V
623,60848.0978139619,269.5674361939349,-16.87101014363271,20.316390425321053,g,I11,K25L00V
624,60848.111518622245,266.4236932739045,-14.431883490737995,19.112869106514257,g,I11,K22B00J
625,60848.114381176274,250.8081926933341,-12.387885644053172,25.109748326176465,g,I11,K25M88W
626,60848.114381176274,250.78591390246328,-15.30442705570923,19.102091523473174,g,I11,K19L05H
627,60848.11592160784,242.60498708889344,-10.204707565423773,21.30009213290093,g,I11,K25M00E
628,60848.1708468861,266.3373953052662,-14.4261539195888,19.502825442662864,g,I11,K22B00J
629,60848.17343499857,250.93119826302265,-12.580288745504276,22.759517459832974,g,I11,K25M88W
630,60848.17437610276,249.51832817742377,-15.93712784146792,22.3029408990999,g,I11,K16L47V
631,60848.17437610276,248.126266708377,-15.115329974302371,21.5,g,I11,K17Y08E
632,60848.17582816672,242.60029588077555,-10.26891713716698,23.090234450957247,g,I11,K25M00E
633,60848.23348533089,316.2449594302629,-26.45617408092404,23.380484224689777,r,I11,K25N01A
634,60848.23590589711,317.0944124141024,-20.83238804045028,21.981458216806786,r,I11,J99M00N
635,60848.23637860485,315.9854851777186,-18.40896633662817,22.599225138053338,r,I11,K25M02N
636,60848.23684573286,317.0927161416672,-20.83321890486108,17.7523554709276,r,I11,J99M00N
637,60848.26272332803,298.840652249959,-13.23627767694224,20.48656292846571,r,I11,K25M89C
638,60848.2637168623,300.04342923672016,-14.839722278292571,20.63235285368261,r,I11,K25M88Z
639,60848.2637168623,300.95809783292185,-16.659362066255735,19.619575365319044,r,I11,K25K02Q
640,60848.26429029157,297.05764299251484,-13.039306944273545,20.072193727276332,r,I11,K14W07D
641,60848.27264349608,328.0275624340149,-18.72632333759764,20.461133630937592,z,I11,J99Y00A
642,60848.27311827376,326.3034814883312,-20.26826633442329,21.030499906740275,z,I11,K25M89F
643,60848.27689573071,332.2977971867351,-10.018091528234663,21.5,z,I11,K20X02O
644,60848.27918799779,328.2821388633662,-2.0215640486013204,25.415032212752298,z,I11,K25A03P
645,60848.28477026207,320.1116291271392,-20.28339193628621,21.338189232951514,z,I11,K25M89G
646,60848.293074790876,334.0354963782167,-2.664861415963287,19.98547726520438,r,I11,K25M88P
647,60849.185309853616,242.8332931460509,-22.028198787093444,20.93814562310552,r,I11,K25M00X
648,60850.11624511411,257.12256289479456,-15.876940792252793,19.86128642744456,r,I11,K25M88Q
649,60850.13848216685,285.1272750636209,-20.53542292044654,24.113849096530444,r,I11,K08X02B
650,60851.024313026384,241.7867716744381,-29.369086108438008,24.505059063093924,r,I11,K25M00X
651,60851.0266516205,243.1836020363503,-24.96436161354221,27.334560610155894,r,I11,J36C00A
652,60851.029831409236,244.51420450201283,-16.209449123233522,25.92473099207365,r,I11,K17Y08E
653,60851.03074714758,238.3185705551585,-13.28487364415516,20.59500909478374,r,I11,K25M88O
654,60851.03497769948,241.77750357322765,-29.412691313366697,25.435648025938892,r,I11,K25M00X
655,60851.04832205074,258.4608107717715,-22.6103810268022,21.229519415759313,r,I11,K25M88W
656,60851.06344575182,263.00124284880945,-16.034798024859526,19.106459155753882,r,I11,K25M90E
657,60851.06719009105,244.46212564694585,-16.22480761306519,21.5,r,I11,K17Y08E
658,60851.06768449592,246.1772258071266,-15.894119768282213,20.36780171382602,r,I11,K16L47V
659,60856.083034660565,271.6824285473373,-14.170485643194832,15.871819349479765,z,I11,K05V05O
660,60856.08987250983,244.56692082562017,-12.141467506881009,18.78331957871154,z,I11,K22B00J
661,60856.09091703824,243.0393430870123,-13.885326796474487,21.275967535437694,z,I11,K25M92C
662,60856.13550717593,284.8256384273093,-28.06352230801949,20.117833553193396,g,I11,K25M89G
663,60856.13691276272,287.3731081127081,-27.4135297000028,21.5,g,I11,K17M01A
664,60856.15067224037,292.6843377141235,-30.06866476975368,16.564168504005718,r,I11,J99M00N
665,60856.16794710343,239.9841194308524,-15.743370336051417,20.189510314186208,g,I11,K16L47V
666,60856.16888663708,238.93466301431465,-21.330357223052985,20.30149387506299,g,I11,K25M88O
667,60856.17006673886,237.5737047007656,-23.985014786356928,18.5420691977288,g,I11,J36C00A
668,60856.17052503768,238.7252277537102,-24.22902067541637,21.231705510842204,g,I11,K05L03O
669,60857.30301435829,348.85156865138487,-10.577483231217265,20.416331063591574,r,I11,K25N01V
670,60857.3039766424,344.9069531644868,-6.283955671464036,23.71905116598736,r,I11,K20X02O
671,60857.30724839482,335.7480624170914,-9.126276100948877,17.44386944163969,r,I11,K02N00X
672,60857.30818683228,334.44498031400855,-4.472993430395144,20.650026419867412,r,I11,K08N00A
673,60857.31000022325,329.2057746841341,-3.8499958858868304,20.220444184182718,r,I11,K25M91V
674,60857.31382668426,320.20449752119447,-7.686500511567097,21.403437405390676,r,I11,K18P22D
675,60857.31528997312,323.0244501382896,-10.67168979780975,19.25646493522204,r,I11,K25A03P
676,60857.33387391089,325.75024887707923,-9.169921906632135,17.915953771318232,r,I11,K23L02M
677,60857.33796558375,332.6145192473504,-12.573768161809046,24.654909558914355,r,I11,K20M01A
678,60857.338469899994,333.0396702679061,-10.362585027608375,21.5,r,I11,K18B01J
679,60857.342984740826,357.5554817725939,-13.674716426461654,29.93818352256799,r,I11,K20M03U
680,60857.34677143027,356.9784729374816,-2.214750632103526,21.5,r,I11,K16C29N
681,60857.361183219444,308.5121194283228,-19.848155618294967,20.274611806265703,i,I11,K25N00D
682,60857.36443246537,298.2319475047641,-17.519031404485112,20.082333445098868,i,I11,K25M91X
683,60857.36716616049,303.0090583639743,-27.13652935323437,19.885045207453594,i,I11,K19N05W
684,60857.36853150293,303.008768149281,-27.13289206817547,19.72588758860133,i,I11,K19N05W
685,60857.37629175475,308.54132169622017,-19.88705029348469,20.001997506195856,i,I11,K25N00D
686,60857.38321587858,298.2311816052782,-17.542453345619617,19.63475317784105,i,I11,K25M91X
687,60857.38818659993,285.6549579789995,-27.7877038284806,21.5,i,I11,K17M01A
688,60857.3890766228,285.85489602757974,-31.6164390495272,16.100092654365188,i,I11,J99M00N
689,60857.39275236794,303.0038199798775,-27.06814301538874,19.61935179016691,i,I11,K19N05W
690,60857.39321336636,303.0037296708893,-27.06690594032628,19.28724650909227,i,I11,K19N05W
691,60857.98834868114,221.70669488126447,-40.04609351298709,22.14522519220901,i,I11,K25N01T
692,60857.995091203804,221.71048095287088,-40.03964677248519,18.438318602660182,i,I11,K25N01T
693,60858.1018135356,283.1526966695586,-19.15051376618376,21.5,z,I11,K25O07S
694,60858.10320677707,278.08054000020013,-20.6544989534804,23.312884661267727,z,I11,K25M01T
695,60858.103648857206,278.0795638493851,-20.654221585873408,20.903077386413532,z,I11,K25M01T
696,60858.10505253569,271.5201435600553,-18.63279173376291,16.986417932053747,z,I11,K05V05O
697,60858.113553811716,247.95491005245344,-11.124717708482,23.971467961607686,i,I11,K25M92C
698,60858.11933786352,270.5885314672476,-19.35349104262444,21.5,i,I11,K16A09M
699,60858.13930786548,284.6860214540319,-27.99017988286928,21.5,i,I11,K17M01A
700,60858.14641108669,277.9842546794926,-20.62676247701551,20.456953143063075,i,I11,K25M01T
701,60858.14840158266,271.5584059824852,-13.195896705340909,18.79673278172848,i,I11,K25M90A
702,60858.16126451527,298.2296794997837,-18.5136548889009,19.85181971651962,r,I11,K25M91X
703,60858.162655038526,302.1314629315776,-15.776484881670196,20.18049115910206,r,I11,K25N00K
704,60858.16357815238,296.6273030711169,-12.902780239773785,20.94470076774924,r,I11,K25N00J
705,60858.16496099919,296.6330032461642,-12.905562643278175,20.965344135367303,r,I11,K25N00J
706,60858.16824413158,282.13816400714074,-11.18033167978232,18.55463171590504,r,I11,K25M00V
707,60858.177737069025,239.4170316609662,-25.084643974936355,21.100197811003877,z,I11,K25M88O
708,60858.177737069025,240.1878089841424,-26.13108739570799,22.05580804869887,z,I11,K05L03O
709,60858.20225622727,310.30403867952145,-22.05913972111886,21.234746238379863,r,I11,K25N00D
710,60858.2027209949,314.9030795865536,-21.72120128635048,21.965050632308945,r,I11,K25M89C
711,60858.210490463316,309.8394067419408,-7.931049930649078,21.23862288194334,r,I11,K25N00B
712,60858.21333725225,302.1034750325901,-15.723300943593774,20.575567286138615,r,I11,K25N00K
713,60858.21924088281,322.5112886476021,-11.415303312702646,20.46456892241592,r,I11,K25A03P
714,60858.220170810426,322.5107210843632,-11.416062418514953,21.01714717351725,r,I11,K25A03P
715,60858.222895086794,318.67971365754454,-8.300386147668982,21.631169858287755,r,I11,K18P22D
716,60858.22967997594,327.1507646637993,-10.194510309319265,20.156753394906055,i,I11,K23L02M
717,60858.230122426365,327.06852544495143,-7.839919469419214,20.42510822688386,i,I11,K24A04W
718,60858.23056776504,330.0723586789119,-5.0498767907308775,22.852815165317704,i,I11,K25M91V
719,60858.23258900867,309.8606258257935,-7.974536478628933,21.30578924388753,i,I11,K25N00B
720,60858.23690338769,296.9312418156592,-13.050715998260666,21.692297279992506,i,I11,K25N00J
721,60858.237407267225,296.9333437149149,-13.051733369308913,21.222085559595378,i,I11,K25N00J
722,60858.241867302306,314.8721175065633,-19.407325121607435,18.51186898126815,i,I11,K07M24E
723,60858.246400965,309.8738520904514,-8.001706596903066,20.891951932217736,r,I11,K25N00B
724,60858.24738067088,303.560091060529,-9.568636159808715,19.891218837106955,r,I11,K25N00L
725,60858.25074258266,296.98918562931595,-13.078718307352954,22.07594830778588,r,I11,K25N00J
726,60858.2512056353,296.9911284886173,-13.079655565892232,22.009472666948803,r,I11,K25N00J
727,60858.25576007464,314.87157722792847,-19.42312463126521,18.570717955789142,r,I11,K07M24E
728,60858.26388531948,334.4631395966797,-9.710560332394827,21.5,i,I11,K18B01J
729,60858.264343552655,336.676835326307,-7.625767248125859,17.414845730615966,i,I11,K02N00X
730,60858.268909873645,332.30219856881143,-7.460506075802296,19.916889098072964,i,I11,K08N00A
731,60858.2798038888,332.19264978003525,-13.677654069174515,24.75557147908279,i,I11,K20M01A
732,60858.2845774052,346.3090027610028,-14.179076509788466,24.988109275367858,r,I11,K25O13V
733,60858.28787934626,349.0474490834828,3.3811396710281403,24.10215045075609,r,I11,K17O19M
734,60858.314355023795,356.4977112166489,2.4334027289471853,21.5,i,I11,K14QT5O
735,60858.31616120534,350.8555444468681,0.3131056347058097,22.883826565471654,i,I11,K21T13V
736,60858.31661944097,350.66494393853424,-2.4231666596324453,21.5,i,I11,K20B01Y
737,60858.32005986985,357.66514548323653,10.129309521056712,21.5,i,I11,K23H03C
738,60858.32371927752,0.7388999974663485,-1.1822852160221635,21.5,i,I11,K06D00L
739,60858.32606524319,2.6049597384792524,3.0080290582387814,24.40371425023388,i,I11,K16R17Y
740,60858.33237118064,336.73978981229885,-7.516891501612675,18.27591760245481,i,I11,K02N00X
741,60858.336173951204,346.3428692528445,-14.127092444459066,24.47071652617203,i,I11,K25O13V
742,60858.35140662627,336.7573525370673,-7.486330525964671,20.46608994701996,r,I11,K02N00X
743,60858.996054181785,222.3415409438236,-39.06088075801257,19.189150145545085,i,I11,K25N01T
744,60859.10802261658,284.2636281478351,-12.326022623511822,20.527770913312448,i,I11,K25M00V
745,60859.122910173726,269.64786438012345,-13.814206917106306,18.342771196776663,i,I11,K25M90A
746,60859.13264513743,274.64255010418844,-33.30832980773367,17.47503949187349,z,I11,J99M00N
747,60859.14201513476,297.3279078918307,-25.45369271760475,20.44301643796951,z,I11,K25N00L
748,60859.145306172635,283.5291375913775,-15.656859908978577,21.545384936559778,z,I11,K25O07S
749,60859.14679660849,284.34280821024487,-12.374219170415492,21.5,z,I11,K25M00V
750,60859.170556789875,249.879078666342,-18.94873375904893,20.958849422988855,i,I11,K25M00S
751,60859.1743294561,237.2243225727068,-15.08332093511405,26.78193478120982,i,I11,K22F03G
752,60859.17617502527,238.47900913284417,-23.6959174761318,21.5,i,I11,K25O07Y
753,60859.178026957816,240.94583172836792,-27.05201808489369,20.978208969225395,i,I11,K05L03O
754,60859.17944653626,239.7225214982616,-27.0871826538128,19.974906109251798,i,I11,K25M88O
755,60859.17944653626,240.94684011622505,-27.0532896364876,21.012944660822797,i,I11,K05L03O
756,60859.17992233885,240.91837419643028,-30.492526294730304,19.817596665848907,i,I11,K25M88Q
757,60859.18232461125,250.79673249220195,-28.80253491191929,21.5,i,I11,K24A01Q
758,60859.19616165389,250.77912491264075,-28.793825986325857,21.5,z,I11,K24A01Q
759,60859.200331980115,298.2071797588214,-19.79004312393768,20.08398613962947,z,I11,K25M91X
760,60859.21647357891,302.0544422273516,-15.2969717166538,20.1449997576593,i,I11,K25N00J
761,60859.30515346798,322.9429610456817,-20.99236797544542,20.72456993155926,r,I11,K25M93L
762,60859.30566001409,322.9425670497389,-20.99271697793332,20.77131210696122,r,I11,K25M93L
763,60859.380131909595,342.15912557628485,-10.416240349419068,21.5,i,I11,K25O02D
764,60859.98488524995,222.98706942370387,-38.06714737064808,17.98507326797194,i,I11,K25N01T
765,60859.99041966231,222.990420656531,-38.061555872869945,17.96189244454353,i,I11,K25N01T
766,60859.99087811407,222.99069784499693,-38.06109291865234,18.00087102063228,i,I11,K25N01T
767,60859.99458014552,222.9929377705581,-38.0573493030112,17.8773767899036,i,I11,K25N01T
768,60859.99757415128,222.9947486159317,-38.05431959187517,18.366037879753122,g,I11,K25N01T
769,60859.99803708698,222.9950285983992,-38.05385090486111,18.388163101887038,g,I11,K25N01T
770,60860.004170322354,222.99873615733867,-38.047638400549445,18.268171186672244,g,I11,K25N01T
771,60860.011493409955,223.0031614359141,-38.040209240226815,18.308288493817145,g,I11,K25N01T
772,60860.011493409955,224.00928733629613,-36.141242376750455,22.206084980495703,g,I11,K18A04G
773,60860.058716217216,223.0316955787329,-37.99203960151181,17.944337453900047,r,I11,K25N01T
774,60860.106506092234,223.0607576456508,-37.94282261847018,18.355961410728284,z,I11,K25N01T
775,60860.10839861131,223.0619161104258,-37.94086382709944,18.34961914427175,z,I11,K25N01T
776,60860.22274814929,327.92634059920255,-13.324550120325547,20.183121893342935,z,I11,K08N00A
777,60860.23323529389,322.24657515116627,-21.635059581652595,21.640442673009645,z,I11,K25M93L
778,60860.23372053336,319.59784694206206,-23.946723093331425,20.65039825806997,z,I11,K25M89C
779,60860.26463334692,327.8258093694059,-13.446824161101905,19.97869692479526,r,I11,K08N00A
780,60860.265549873,330.0954725909572,-8.803185243408421,18.329069081750653,r,I11,K24A04W
781,60860.275649498086,274.0102123854024,-19.146210931719946,20.138549277982715,r,I11,K25M01T
782,60860.302836458584,349.29918844723124,-15.636885316842346,20.775294343487325,z,I11,K20M03N
783,60860.306066298625,352.47820069487454,-1.3707503314351577,21.5,z,I11,K20B01Y
784,60860.30652442341,352.95528156613113,1.2245315861044266,25.83697597968574,z,I11,K21T13V
785,60860.31953998927,332.071479970476,-7.907329638619029,20.655732219054947,r,I11,K25M91V
786,60860.33058428025,359.787548466961,-0.672323664428358,21.5,r,I11,K16C29N
787,60860.33289193822,3.1173944548496206,7.842586015669546,22.21512983148542,r,I11,K20M02P
788,60860.340866532424,7.352936191148752,-2.818586121488754,21.5,i,I11,K08T10S
789,60860.34222041341,10.924650317461932,-5.641666285759817,21.5,i,I11,K20T02H
790,60860.34313579534,7.743661300572319,0.7939612871004713,27.686068145713826,i,I11,K19F01C
791,60860.34359185167,12.042733692770788,3.183918532953338,21.5,i,I11,K23B02Y
792,60860.34540433332,8.857194042828407,9.703489868748616,21.5,i,I11,K23Q01Q
793,60860.34540433332,8.021836268767219,9.773646117004713,21.5,i,I11,K22O03W
794,60860.370360957546,302.6187577926165,-16.169319939596132,19.54083481085575,g,I11,K19N05W
795,60860.37128718326,300.39276548571087,-14.57523728971324,20.746664404769728,g,I11,K25N00T
796,60860.394250781246,302.6107822615325,-16.048182969312663,19.350434433207724,r,I11,K19N05W
797,60860.39566832424,298.16612587974555,-21.225856661006908,20.24820788807516,r,I11,K25M91X
798,60861.015833436926,259.9324614759501,-27.876624048741824,21.5,y,I11,K25M89G
799,60861.01726419525,260.842017472134,-33.92095426061806,23.02521566074556,y,I11,J99M00N
800,60861.16845718799,312.901305323103,-13.786901306845012,21.91198522811757,y,I11,K25N00B
801,60861.19054152972,312.92274602337795,-13.830920265066965,22.335362258862396,y,I11,K25N00B
802,60862.990314073424,277.53211121639333,-21.991533974316983,21.38454144633952,y,I11,K25M89D
803,60863.003479403706,277.5640829196467,-22.059745068869884,21.5,y,I11,K25M89D
804,60863.058303054175,299.22259219087385,-23.63746191922141,21.84227582468876,y,I11,K25N00T
805,60863.06645410127,299.2173287973678,-23.669239005979907,22.70431204109751,y,I11,K25N00T
806,60863.06645410127,298.07010708218064,-24.30042051433847,21.0919262653859,y,I11,K25M91X
807,60863.070047189074,299.6134965503321,-10.094554104075254,22.690398826837196,y,I11,K25N00K
808,60863.071382031296,293.37038273057806,-17.015244344713764,21.510408380094248,y,I11,K25M00V
809,60863.08004373174,299.20837950513703,-23.722243715463,22.671950865628737,y,I11,K25N00T
810,60863.088240020086,299.2028806053904,-23.754222220973748,22.550077304760126,y,I11,K25N00T
811,60863.088240020086,298.06854538389246,-24.32496594354184,21.03313139568299,y,I11,K25M91X
812,60863.08957878568,293.4093257883045,-17.036722574030758,21.65018120852234,y,I11,K25M00V
813,60863.09186570908,299.5995154584209,-10.067554233164138,21.377878215078745,y,I11,K25N00K
814,60863.0932476428,293.4171294177159,-17.04104005883423,22.062877963685654,y,I11,K25M00V
815,60863.09372776719,292.1290848304094,-10.735837974956745,27.104792549368497,y,I11,K25N01S
816,60863.09992414847,299.19491468200187,-23.7998221653832,20.451589185320458,i,I11,K25N00T
817,60863.09992414847,298.0676645892325,-24.33811248196213,19.76179914848809,i,I11,K25M91X
818,60863.10037905956,299.19460154062045,-23.8015981708945,20.70392217068783,i,I11,K25N00T
819,60863.109046325844,319.91085464772766,-23.65826840322452,21.014860269173735,i,I11,K25M93L
820,60863.10949036889,322.50459419856264,-24.08500750615304,21.5,i,I11,K25P00P
821,60863.110865075905,314.9092243638643,-17.61372604355091,22.710966864216438,i,I11,K25N00B
822,60863.11401730006,308.75572928498195,-11.431640771741652,21.014271722456954,i,I11,K19B01A
823,60863.11401730006,309.7777762970451,-11.730751543585786,20.91828942504594,i,I11,K18P22D
824,60863.12620054331,298.0655843081813,-24.36762953760461,20.192238023181147,z,I11,K25M91X
825,60863.12620054331,299.17649150019633,-23.90240984349873,20.7737972877673,z,I11,K25N00T
826,60863.12666424791,299.17616099240666,-23.90421769020273,20.928978440935087,z,I11,K25N00T
827,60863.13178402916,314.670554781755,-25.139403560029947,17.8500628765607,z,I11,K07M24E
828,60863.14473437627,308.7411017906117,-11.45974902275089,21.369814432014174,z,I11,K19B01A
829,60863.14705568568,308.7399906409651,-11.461872789701244,21.377976167303622,z,I11,K19B01A
830,60863.24527931964,322.8554523860517,-13.664025310987489,21.164665990701394,y,I11,K25N01B
831,60863.24868726265,328.593914323279,-17.872678352308778,19.844663881249033,y,I11,K12O00Q
832,60863.24868726265,327.5678980579219,-16.336699840605835,22.219599594335918,y,I11,K25N00Q
833,60863.2791811944,348.66884893634494,-2.5211829649700035,23.181443195216815,y,I11,K17O19M
834,60863.2791811944,347.86719236453274,-3.975933530488632,21.151351804395766,y,I11,K25N01V
835,60863.279618650005,348.6687721572724,-2.521659324546374,24.962054869297308,y,I11,K17O19M
836,60863.28229534709,342.8680196129801,-0.0714070365471126,20.898557168171905,y,I11,K25L00F
837,60863.28640735087,341.8641324624881,1.2813766246951093,18.705627605176023,y,I11,K02N00X
838,60863.29746677899,348.66559751161685,-2.541061818949657,21.5,y,I11,K17O19M
839,60863.29746677899,347.86198957838707,-3.95364658972386,21.45757724439214,y,I11,K25N01V
840,60863.30687476296,344.0616624573112,-5.0870595332074044,22.350090925576723,z,I11,K18B01J
841,60863.30734933613,344.062716121064,-5.086522439878999,21.5,z,I11,K18B01J
842,60863.30734933613,346.1783779755079,-5.437552965908327,19.60460143634132,z,I11,K02A31V
843,60863.31198612264,341.89061239124925,1.331107119891951,17.720945783305265,z,I11,K02N00X
844,60863.3142878419,331.0318837245548,-2.4772189324585665,20.019303387774034,z,I11,K25H03C
845,60866.99720128285,241.86790019739163,-21.00909339854104,19.15654876400665,z,I11,K25M90A
846,60866.99811365454,239.3993648859233,-24.44402435150212,18.718264925964235,z,I11,K18B06Y
847,60866.99811365454,240.7955688563561,-22.796268383986767,21.5,z,I11,K24A01Q
848,60866.99811365454,239.1928005813924,-24.12923510516975,23.356862395796618,z,I11,K25M89G
849,60866.998584337925,242.86357744546865,-24.023621530780872,19.99942754145949,z,I11,K25J01G
850,60867.0434532144,260.1544288127021,-19.316348916571823,21.5,z,I11,K25O04L
851,60867.0439104197,260.1540813306925,-19.31562906764074,21.5,z,I11,K25O04L
852,60867.04438396735,260.1537224523549,-19.314885629123832,27.638453399162394,z,I11,K25O04L
853,60867.04484129885,260.15337569843143,-19.314167325340524,21.51248389805051,z,I11,K25O04L
854,60867.050527253356,257.86763126325684,-25.98481888803716,21.5,z,I11,K25O07Y
855,60867.050985048096,257.8688454767663,-25.984895098443765,21.5,z,I11,K25O07Y
856,60867.05371017553,245.69871767511648,-16.162317485791853,20.21187944716153,z,I11,K25M92E
857,60867.056591399654,257.2021588840296,-19.92260741377756,21.5,z,I11,K25O01N
858,60867.0996096235,241.26742280104423,-21.11366284400535,18.676156722020608,z,I11,K25M90A
859,60867.1133680498,238.88991261797088,-24.052829720765622,21.5,z,I11,K25M89G
860,60867.1133680498,240.636328195035,-22.68997419319374,24.164404042667737,z,I11,K24A01Q
861,60867.1133680498,239.06092462259417,-24.14272370861216,21.420527036296146,z,I11,K18B06Y
862,60867.12780902828,242.9866948739448,-24.19034836942585,19.774450813159923,z,I11,K25J01G
863,60867.142821631525,251.8445806675641,-27.42483366856536,19.227526806895337,z,I11,K25F23V
864,60867.14328051693,251.8455354669008,-27.42449202058897,19.07536998359727,z,I11,K25F23V
865,60867.16172493424,333.89956865997647,-12.895744230128871,18.362703069670147,z,I11,K12O00Q
866,60867.16435370475,343.05321076853016,-13.0163326656735,18.76100801210699,z,I11,K24A04W
867,60867.17244998134,329.4521134314619,-8.698663979337272,20.671230111256826,z,I11,K25O02D
868,60867.187004412204,258.2290116829015,-26.0027681429475,21.5,z,I11,K25O07Y
869,60867.19832381072,351.73071058027983,-5.425696407351768,24.919397947866315,z,I11,K25O13V
870,60867.19832381072,350.38412760861416,-6.810883959872305,19.52460060089978,z,I11,K02A31V
871,60867.19978978099,346.74312766604925,1.1383245246746208,20.81401683477821,z,I11,K25N01V
872,60867.20042877372,355.2406581622364,-12.63359039901047,20.389221486689678,z,I11,K05O00X
873,60867.20042877372,355.7034669904415,-14.075827119186464,19.19202229383628,z,I11,K22M03A
874,60867.20089050902,355.24122816041523,-12.633346715228924,20.278502616408296,z,I11,K05O00X
875,60867.20089050902,356.68025684310936,-9.953694777178466,19.21727733658154,z,I11,K08A04F
876,60867.20429257884,353.3319132256462,-3.056007458074207,21.739284924082494,z,I11,K20B05A
877,60867.20693667607,354.4530083181743,0.1698526172349438,21.5,z,I11,K18B01J
878,60867.20693667607,353.89217997890364,-0.8152007694719845,22.32099122773362,z,I11,K25N02Y
879,60867.20745065743,356.6885817714622,-9.953602814015545,19.224199164470203,z,I11,K08A04F
880,60867.207925342445,355.10938468996324,-1.4541294290336344,19.62838749239298,z,I11,K25L00F
881,60867.21190984493,346.7385259041427,1.1552035454288416,20.770012223923274,z,I11,K25N01V
882,60867.2123670789,346.738351393413,1.155840113581562,20.82070302650321,z,I11,K25N01V
883,60867.214192001185,339.2103605443227,-5.71942956756569,21.24532349660335,z,I11,K22Y06N
884,60867.214664708925,330.14396719907074,-13.136470773430124,20.352068402959336,z,I11,K25N00E
885,60867.21975088841,355.7644074564658,-13.967687909005674,19.203369786896502,z,I11,K22M03A
886,60867.21975088841,355.26446855984784,-12.623387340161807,19.722741457851455,z,I11,K05O00X
887,60867.220187992396,355.26500642073404,-12.623156297913138,19.80534549819413,z,I11,K05O00X
888,60867.220187992396,355.7657791990932,-13.96524102021046,19.632173858506036,z,I11,K22M03A
889,60867.220645200665,355.2655688681186,-12.62291466778414,19.626912801085965,z,I11,K05O00X
