L_true,dpa,L_meas
22.0,4.7791977,23.094438552856445
30.0,3.6214447,35.93510055541992
30.0,3.0231323,36.03387451171875
30.0,3.264923,35.1421012878418
30.0,2.2531586,43.20457458496094
30.0,0.95825195,37.41806411743164
30.0,3.5635147,26.07269859313965
30.0,3.0257416,27.751554489135742
30.0,16.387672,43.09492874145508
30.0,4.113098,30.634014129638672
30.0,1.0237656,33.14890670776367
30.0,4.7493896,33.82804870605469
6.0,5.297432,11.077364921569824
6.0,22.254272,15.370513916015625
6.0,7.3675766,12.480145454406738
6.0,7.267105,13.436419486999512
6.0,13.240143,11.14373779296875
6.0,18.775726,11.508074760437012
6.0,17.717613,10.025074005126953
6.0,0.0012664795,11.84532356262207
6.0,40.94818,11.075411796569824
6.0,48.176147,10.439081192016602
6.0,44.742825,12.29780387878418
8.0,16.373611,14.275668144226074
8.0,6.6069794,11.6829833984375
8.0,16.01413,13.062993049621582
8.0,4.539734,12.062243461608887
8.0,65.917725,10.0
8.0,8.141769,13.326543807983398
8.0,23.495026,12.275476455688477
8.0,53.000282,11.77817440032959
8.0,1.4462357,14.287047386169434
8.0,1.5788498,14.422486305236816
8.0,5.029602,21.029340744018555
8.0,2.0509567,12.538872718811035
10.0,10.690445,13.194866180419922
10.0,14.7022705,12.874212265014648
10.0,2.768036,17.4073486328125
10.0,0.83961487,16.806100845336914
10.0,1.9988098,17.33674430847168
10.0,4.1224823,15.035663604736328
10.0,16.623413,13.394193649291992
10.0,19.20871,11.731616020202637
10.0,13.709694,12.014703750610352
10.0,0.21734619,13.427191734313965
10.0,0.66978455,16.007980346679688
10.0,8.112167,12.12625789642334
13.0,2.77948,19.649127960205078
13.0,0.07006836,18.559890747070312
13.0,65.3745,14.80189323425293
13.0,4.703598,14.25043773651123
13.0,8.66758,17.567058563232422
13.0,5.357712,18.93289566040039
13.0,6.8709946,16.01647186279297
13.0,1.5762329,17.928102493286133
13.0,11.26918,15.137643814086914
13.0,16.915565,20.023637771606445
13.0,2.0509796,16.5379581451416
13.0,5.9822235,17.451990127563477
17.0,8.498627,31.67152214050293
17.0,4.6918106,28.378957748413086
17.0,3.2257843,23.234052658081055
17.0,6.3867188,20.030912399291992
17.0,12.911987,25.188674926757812
17.0,0.31237793,20.546125411987305
17.0,8.910812,18.312734603881836
17.0,3.4598694,24.2443904876709
17.0,0.27799988,18.95553970336914
17.0,3.847374,22.3834171295166
17.0,0.61489105,23.2138614654541
22.0,2.544098,32.285858154296875
22.0,0.5984192,23.405881881713867
22.0,0.30107117,28.801971435546875
22.0,1.8168716,29.962337493896484
22.0,0.108299255,27.747268676757812
22.0,0.40441132,30.44507598876953
22.0,0.5033493,21.489900588989258
22.0,12.504471,33.15068435668945
30.0,1.1560669,32.7760124206543
30.0,7.162491,31.45541763305664
30.0,2.862564,41.48506164550781
30.0,4.299698,32.45314025878906
30.0,0.3968048,30.867568969726562
30.0,0.33769226,30.83055877685547
30.0,2.3539581,36.31887435913086
30.0,0.78730774,38.18692398071289
30.0,10.919678,29.121034622192383
30.0,2.773964,34.6041374206543
6.0,24.96045,11.070609092712402
6.0,10.194687,15.226139068603516
6.0,16.96975,11.0
6.0,16.567345,23.312488555908203
6.0,7.021126,14.732637405395508
6.0,40.576233,11.184077262878418
6.0,14.924866,13.054206848144531
6.0,11.625839,12.944244384765625
6.0,57.757538,13.439799308776855
6.0,32.22101,12.921022415161133
8.0,12.660225,11.267714500427246
8.0,6.602844,14.237452507019043
8.0,60.393402,28.917360305786133
8.0,20.95311,14.196187019348145
8.0,43.722233,14.812925338745117
8.0,5.044327,12.828133583068848
8.0,14.298767,15.386479377746582
8.0,35.111862,11.062543869018555
8.0,6.248665,14.769769668579102
8.0,13.683342,16.64678192138672
8.0,37.05893,13.84785270690918
8.0,31.376114,12.101716995239258
10.0,22.109253,25.915225982666016
10.0,6.229599,16.043975830078125
10.0,10.61467,15.985259056091309
10.0,7.0145187,12.864385604858398
10.0,14.66362,16.369312286376953
10.0,18.984322,12.597834587097168
10.0,6.390251,13.351502418518066
10.0,13.304016,14.19802474975586
10.0,11.596695,13.999320983886719
10.0,21.392235,15.164399147033691
13.0,5.7228394,22.348535537719727
13.0,1.3902588,21.44014549255371
13.0,6.610977,17.410249710083008
13.0,12.609314,16.593706130981445
13.0,0.34228516,13.433895111083984
13.0,4.3076324,19.143287658691406
13.0,0.091682434,17.014009475708008
13.0,1.2014999,25.3924617767334
13.0,3.1604004,24.211772918701172
13.0,0.77347565,26.043838500976562
17.0,17.531113,27.39644432067871
17.0,36.034447,14.183238983154297
17.0,2.5726624,14.294960021972656
17.0,1.6555634,21.249704360961914
17.0,3.8815918,27.02145004272461
17.0,1.1777344,11.130158424377441
17.0,0.97255707,18.538490295410156
17.0,1.2628708,26.023780822753906
17.0,24.603409,21.47930908203125
17.0,3.409851,34.477718353271484
22.0,12.624397,22.34515953063965
22.0,0.38894653,24.992794036865234
22.0,1.6776886,22.416086196899414
22.0,7.3097305,34.58720397949219
22.0,5.4511566,31.890722274780273
22.0,14.379906,21.715974807739258
22.0,1.9249039,28.83765411376953
22.0,28.47564,24.70943260192871
22.0,56.9041,0.0
30.0,1.0693054,36.1965446472168
30.0,5.4482574,34.41545104980469
30.0,1.0001068,35.776912689208984
30.0,1.1961899,22.66452980041504
30.0,5.2028046,31.959686279296875
30.0,1.240036,35.89500045776367
30.0,2.9007416,42.889095306396484
6.0,1.1332932,11.615148544311523
6.0,21.504425,11.477763175964355
6.0,5.8583374,11.20943546295166
6.0,0.6199722,10.65282154083252
6.0,3.6373596,12.236715316772461
6.0,74.1493,14.187965393066406
6.0,82.398766,12.10261344909668
6.0,78.23342,12.922812461853027
6.0,3.3303986,13.219538688659668
6.0,27.977692,13.188873291015625
6.0,7.5927734,12.237174034118652
6.0,19.1716,11.796222686767578
8.0,10.421951,11.733823776245117
8.0,31.192673,14.777505874633789
8.0,2.7822342,15.0365629196167
8.0,3.2505646,13.218793869018555
8.0,35.60324,12.898638725280762
8.0,8.73452,15.661581993103027
8.0,4.095215,15.100568771362305
8.0,32.721046,9.690535545349121
8.0,89.84575,17.411394119262695
8.0,29.240608,15.562078475952148
8.0,5.4104767,10.705810546875
8.0,28.078629,20.195842742919922
10.0,6.54895,13.209847450256348
10.0,7.095169,21.03853988647461
10.0,63.36725,20.583942413330078
10.0,13.956718,19.294240951538086
10.0,4.4172363,18.133052825927734
10.0,1.2811279,12.527542114257812
10.0,7.774414,14.204397201538086
10.0,9.217987,19.801498413085938
10.0,0.42433167,14.67138957977295
10.0,39.60013,8.0
10.0,22.730827,20.6433162689209
10.0,7.555649,18.338031768798828
13.0,13.456421,21.02864646911621
13.0,20.561584,27.08675765991211
13.0,5.0836487,14.24991512298584
13.0,0.4282837,12.368080139160156
13.0,0.61065674,13.965818405151367
13.0,4.6669846,27.167715072631836
13.0,9.90255,14.766947746276855
13.0,2.0070648,15.169221878051758
13.0,4.736107,15.117697715759277
13.0,1.3480453,17.876108169555664
13.0,15.963539,10.6873140335083
17.0,2.8561707,24.57260513305664
17.0,3.54924,21.47301483154297
17.0,4.9002075,20.717315673828125
17.0,4.5623016,22.35371208190918
17.0,80.633575,7.0
17.0,0.6420746,14.81153678894043
17.0,9.997192,20.533931732177734
22.0,3.3937912,27.343107223510742
22.0,0.3118286,23.910314559936523
22.0,6.0516815,21.980562210083008
22.0,18.217392,17.38138771057129
22.0,0.45367432,18.148439407348633
22.0,0.24999237,23.849098205566406
30.0,0.49035645,37.11801528930664
30.0,0.2977295,29.031116485595703
30.0,10.0559845,36.31687545776367
30.0,1.3671417,36.55568313598633
30.0,15.477982,21.40578842163086
30.0,1.0553894,45.59703826904297
30.0,0.24507141,31.692935943603516
30.0,2.3087006,42.05409622192383
6.0,73.82315,13.152766227722168
6.0,49.100975,22.243038177490234
6.0,62.14911,11.272333145141602
6.0,23.366608,19.207897186279297
6.0,15.285294,13.075342178344727
6.0,27.668198,11.182653427124023
6.0,32.63022,12.215332984924316
6.0,13.448242,20.128217697143555
6.0,53.897446,12.50472640991211
6.0,3.3367996,11.900437355041504
6.0,14.640213,11.614228248596191
8.0,5.174904,12.600258827209473
8.0,4.3270416,13.433809280395508
8.0,22.488693,14.313007354736328
8.0,1.2905579,13.84606647491455
8.0,15.584152,11.544973373413086
8.0,8.2376175,16.648330688476562
8.0,4.672325,14.282928466796875
8.0,17.84011,11.144307136535645
8.0,9.323959,10.637799263000488
8.0,0.36814117,19.583942413330078
8.0,40.043747,11.460335731506348
10.0,4.388588,11.538970947265625
10.0,12.290848,17.892230987548828
10.0,1.4222107,17.03763771057129
10.0,4.924118,11.810242652893066
10.0,6.8857193,15.20590877532959
10.0,48.8143,19.24525260925293
10.0,0.12029266,16.204364776611328
10.0,30.677376,15.178193092346191
10.0,13.456619,17.453458786010742
10.0,0.23561096,12.543997764587402
10.0,7.393402,12.535165786743164
13.0,0.008483887,14.659292221069336
13.0,6.5428314,15.169148445129395
13.0,3.8941345,22.076295852661133
13.0,2.8280792,19.23356819152832
13.0,4.192047,19.23227882385254
13.0,12.712006,14.558272361755371
13.0,3.3212662,21.02474021911621
13.0,6.6739655,17.031877517700195
13.0,6.469986,14.671609878540039
13.0,8.212807,16.170211791992188
17.0,26.207092,10.320638656616211
17.0,11.389755,21.477508544921875
17.0,3.0269012,19.70395851135254
17.0,6.6401596,24.00950050354004
17.0,6.896118,21.865985870361328
17.0,3.950058,19.79050064086914
17.0,1.0493698,20.549938201904297
17.0,1.8650665,22.019670486450195
17.0,0.40847778,29.924640655517578
17.0,3.3455963,26.798402786254883
22.0,10.541367,10.06318187713623
22.0,0.36927795,24.60125732421875
22.0,5.1434326,34.548255920410156
22.0,1.1023407,20.880083084106445
22.0,0.83703613,35.60014724731445
22.0,2.6416016,28.156774520874023
22.0,7.4817276,24.840606689453125
30.0,8.74128,24.523042678833008
30.0,8.062317,40.685638427734375
30.0,0.35057068,33.03620529174805
30.0,6.981903,30.031457901000977
30.0,18.053238,26.640552520751953
30.0,0.27285767,27.00695037841797
6.0,9.097015,11.156327247619629
6.0,24.194931,9.291328430175781
6.0,4.695572,12.060839653015137
6.0,21.167526,16.942197799682617
6.0,20.285126,18.30586814880371
6.0,6.552681,11.611701965332031
6.0,57.41269,21.455472946166992
6.0,74.58745,19.469268798828125
6.0,31.931427,17.683979034423828
6.0,8.415657,15.656221389770508
6.0,4.339531,12.453086853027344
8.0,36.7274,15.956338882446289
8.0,10.849716,22.38045883178711
8.0,2.5416336,18.133699417114258
8.0,30.45066,19.290231704711914
8.0,18.255463,21.631853103637695
8.0,8.360001,11.615754127502441
8.0,13.947647,17.758018493652344
8.0,59.58676,17.77480697631836
8.0,2.8019257,13.459712028503418
8.0,4.004837,13.800803184509277
8.0,8.060806,12.19780445098877
8.0,9.299667,16.075603485107422
10.0,16.614044,17.281986236572266
10.0,1.2983856,15.54323959350586
10.0,25.772827,15.400040626525879
10.0,4.363579,13.206527709960938
10.0,11.877304,16.999311447143555
10.0,33.071167,11.810096740722656
10.0,7.2976074,14.754705429077148
10.0,29.698006,17.597984313964844
10.0,51.25007,19.033296585083008
10.0,13.239265,14.62074089050293
10.0,7.774231,16.192325592041016
10.0,24.266098,20.13810920715332
13.0,2.3443756,17.903411865234375
13.0,1.1895599,19.51766014099121
13.0,3.3146362,19.616764068603516
13.0,29.161514,19.040483474731445
13.0,0.27366638,16.78474235534668
13.0,12.981033,19.397872924804688
13.0,2.07798,15.451070785522461
13.0,0.318161,18.202083587646484
13.0,17.193336,17.39389419555664
13.0,7.6654205,21.850801467895508
13.0,1.4424667,16.915943145751953
17.0,2.0610504,20.533565521240234
17.0,0.52282715,23.19610023498535
17.0,1.5409698,21.68037986755371
17.0,16.955109,12.38090991973877
17.0,43.39073,20.759016036987305
17.0,0.84052277,22.769533157348633
17.0,0.7395477,24.210805892944336
17.0,0.3536377,20.1511173248291
17.0,0.5465851,23.683837890625
17.0,0.5022278,21.05382537841797
17.0,1.2025986,21.19725227355957
22.0,5.756897,25.504438400268555
22.0,1.3727875,28.755523681640625
22.0,1.3262177,28.16737174987793
22.0,3.7332916,35.78020095825195
22.0,0.81044006,24.60505485534668
22.0,2.1955109,29.294715881347656
22.0,1.4340591,29.452407836914062
22.0,0.050315857,23.457210540771484
30.0,0.850235,35.739620208740234
30.0,0.8439255,39.854530334472656
30.0,1.0083618,23.61314582824707
30.0,0.47094727,29.983434677124023
30.0,25.520576,37.836997985839844
30.0,1.4678955,36.554752349853516
30.0,1.6161728,28.002498626708984
6.0,6.3829956,10.0
6.0,5.26268,12.061989784240723
6.0,4.1019974,12.061392784118652
6.0,43.477997,11.599946975708008
6.0,16.313385,33.04983139038086
6.0,47.547573,13.762894630432129
6.0,15.099228,13.219066619873047
6.0,14.892853,11.434779167175293
6.0,55.334686,11.271378517150879
6.0,4.778061,12.0435791015625
6.0,75.41757,20.46999168395996
8.0,10.923309,14.808557510375977
8.0,5.1780853,16.034130096435547
8.0,5.212784,12.011811256408691
8.0,3.3562775,12.242725372314453
8.0,8.99855,11.981782913208008
8.0,0.5892792,13.123435020446777
8.0,4.991379,21.519912719726562
8.0,4.1436615,28.98788070678711
8.0,12.380447,14.81307315826416
8.0,6.7136993,10.70820426940918
8.0,2.7348785,25.400571823120117
10.0,12.963661,13.355992317199707
10.0,7.167282,17.009044647216797
10.0,0.9168854,10.630780220031738
10.0,5.6081085,14.630084991455078
10.0,10.255852,15.016204833984375
10.0,5.781105,13.847984313964844
10.0,5.5715637,13.109957695007324
10.0,4.876007,32.681453704833984
10.0,2.7072906,29.233009338378906
10.0,1.4462204,18.030702590942383
13.0,16.598938,27.489971160888672
13.0,11.772682,18.305315017700195
13.0,4.886101,14.331100463867188
13.0,8.967979,14.437528610229492
13.0,8.679001,10.28793716430664
13.0,1.8384781,23.307315826416016
13.0,38.06186,16.505773544311523
13.0,8.035706,14.635954856872559
13.0,9.975304,18.114917755126953
13.0,32.565926,22.027210235595703
13.0,6.036606,13.503133773803711
13.0,44.25641,15.017240524291992
17.0,5.148056,21.702590942382812
17.0,0.5781784,22.408933639526367
17.0,4.400482,31.7254695892334
17.0,6.230362,19.020750045776367
17.0,5.0859985,19.237695693969727
17.0,7.9685974,19.80813217163086
17.0,1.5745239,21.375041961669922
17.0,5.7442474,17.499065399169922
17.0,7.6333847,16.360504150390625
22.0,0.018203735,28.329381942749023
22.0,77.08975,13.036442756652832
22.0,7.32695,25.999412536621094
22.0,2.8858643,26.161909103393555
22.0,0.74318695,27.17656707763672
22.0,21.91272,26.171831130981445
22.0,6.3144836,25.945091247558594
22.0,8.152939,31.199840545654297
22.0,2.915039,29.50099754333496
22.0,13.1553955,27.193790435791016
30.0,2.8098907,33.42679977416992
30.0,2.861473,36.87488555908203
30.0,2.2270813,33.39962387084961
30.0,1.858429,45.07423400878906
30.0,2.4595795,42.27486038208008
6.0,75.95242,9.720535278320312
6.0,0.506897,12.00753116607666
6.0,21.03106,11.244125366210938
6.0,63.88092,11.164299964904785
6.0,48.901855,13.848566055297852
6.0,7.0536194,11.982075691223145
6.0,2.397705,12.053545951843262
6.0,64.56437,11.598419189453125
6.0,65.4875,10.255633354187012
6.0,32.372528,10.315665245056152
6.0,15.669922,15.588833808898926
6.0,12.984848,11.071067810058594
8.0,7.5740128,15.083358764648438
8.0,10.264191,12.11705207824707
8.0,13.108994,11.080252647399902
8.0,9.535507,12.235661506652832
8.0,31.597519,10.298919677734375
8.0,8.484222,12.534734725952148
8.0,3.416626,13.031615257263184
8.0,1.3963776,11.216134071350098
8.0,9.684944,11.603361129760742
8.0,15.926979,16.031307220458984
8.0,6.4854126,13.369186401367188
8.0,75.40451,14.042582511901855
10.0,13.379906,12.531137466430664
10.0,1.8026886,17.578784942626953
10.0,2.945572,20.26727867126465
10.0,3.8088074,14.768969535827637
10.0,13.032806,15.032636642456055
10.0,19.438667,14.294414520263672
10.0,7.456436,14.32167911529541
10.0,6.9906006,16.156169891357422
10.0,2.649643,11.266366958618164
10.0,9.661484,12.412589073181152
10.0,5.3557053,14.127427101135254
10.0,20.858917,20.396100997924805
13.0,6.6062317,18.763397216796875
13.0,5.339737,15.401517868041992
13.0,5.2374115,14.61109733581543
13.0,2.7191315,23.841684341430664
13.0,7.2103806,15.39779281616211
13.0,0.4907837,10.16446590423584
13.0,7.6591187,16.033634185791016
13.0,3.6253128,15.9701509475708
13.0,6.482086,14.638774871826172
13.0,3.6427765,15.7032470703125
13.0,80.49156,22.378520965576172
13.0,6.125229,20.989397048950195
17.0,4.3797455,24.51764678955078
17.0,8.005981,18.420488357543945
17.0,7.7363434,20.971839904785156
17.0,57.929855,14.757315635681152
17.0,4.756119,15.34463119506836
17.0,5.433235,20.552085876464844
17.0,11.7293625,26.004215240478516
17.0,3.416687,20.969074249267578
17.0,0.5478897,25.624746322631836
17.0,4.2150803,18.197795867919922
17.0,3.332283,21.11517333984375
17.0,10.657745,22.641971588134766
22.0,2.6507874,28.69619369506836
22.0,4.2463684,28.984569549560547
22.0,3.5651321,25.94141960144043
22.0,12.955452,31.652212142944336
22.0,0.93561554,30.248594284057617
22.0,4.6215286,27.322805404663086
22.0,11.839081,21.45445442199707
22.0,6.0543365,33.609256744384766
30.0,0.3782959,27.31723403930664
30.0,0.6711731,35.88590621948242
30.0,1.0772934,40.338871002197266
30.0,1.0507812,28.350492477416992
30.0,2.980072,33.22478485107422
30.0,3.033409,15.038695335388184
30.0,0.032081604,32.43829345703125
30.0,4.00296,35.32032012939453
30.0,0.9272003,33.38743209838867
30.0,5.508209,34.81813430786133
6.0,67.81763,18.853422164916992
6.0,51.06494,14.000076293945312
6.0,22.417572,11.584492683410645
6.0,15.367935,12.094141960144043
6.0,10.068573,14.183243751525879
6.0,5.159897,12.001731872558594
6.0,5.847206,9.656854629516602
6.0,62.50891,11.571800231933594
6.0,30.033722,12.73872184753418
6.0,43.1062,19.093379974365234
6.0,10.227753,11.190413475036621
6.0,29.517212,15.363454818725586
8.0,1.8806763,13.401334762573242
8.0,31.573822,12.113899230957031
8.0,9.162994,17.018543243408203
8.0,4.924553,13.189266204833984
8.0,63.632416,13.27983570098877
8.0,1.1741486,19.338970184326172
8.0,4.0289536,11.399882316589355
8.0,40.99025,20.548736572265625
8.0,8.772362,13.459222793579102
8.0,4.1891174,13.189374923706055
8.0,19.35437,21.407855987548828
10.0,13.548904,18.05685043334961
10.0,2.116043,13.423348426818848
10.0,37.9924,11.371538162231445
10.0,9.570839,14.232589721679688
10.0,16.414108,14.64305305480957
10.0,28.538055,14.626927375793457
10.0,24.192749,11.217815399169922
10.0,13.902359,12.546170234680176
10.0,9.933632,12.051898002624512
10.0,38.46637,15.088460922241211
10.0,25.624283,16.73284339904785
13.0,9.70079,20.258455276489258
13.0,4.1879272,18.03499984741211
13.0,7.856903,16.78748893737793
13.0,1.6505966,15.69295883178711
13.0,1.5880737,15.171651840209961
13.0,19.433426,25.26018524169922
13.0,1.8384323,19.26366424560547
13.0,12.751221,15.396896362304688
13.0,5.931404,25.856407165527344
17.0,70.754166,20.990768432617188
17.0,1.9318619,28.99259376525879
17.0,0.8648224,26.40218162536621
17.0,3.2562027,16.9788761138916
17.0,2.5174866,19.797529220581055
17.0,4.380188,23.10902214050293
17.0,18.136436,13.373442649841309
17.0,9.089218,22.244632720947266
17.0,8.243607,27.011777877807617
22.0,3.4133759,24.12456703186035
22.0,21.478218,35.35930252075195
22.0,2.764801,28.329824447631836
22.0,5.893051,31.065174102783203
22.0,10.651955,26.748687744140625
22.0,10.602386,18.315876007080078
22.0,2.1962585,33.29916000366211
22.0,1.5421753,24.875314712524414
22.0,5.015869,28.274457931518555
30.0,1.3352737,35.60096740722656
30.0,0.21486664,34.18867492675781
30.0,5.9506073,42.941654205322266
30.0,2.973404,32.628211975097656
30.0,14.224358,21.11623764038086
30.0,4.197426,29.563613891601562
30.0,4.8729095,30.389137268066406
30.0,2.8965073,29.17368507385254
30.0,7.4191055,15.15981674194336
